	of	documents
plan	to	restore
plan	to	secure
plan	to	take
plan	to	transform
plan	v	models
plane	and	prepared
plane	as	seen
plane	https	perma
plane	npr	apr
plane	or	enter
planes	are	now
plank	of	most
planned	for	launch
planned	society	yale
planners	saw	their
planners	want	to
planning	a	privacy
planning	a	refresh
planning	and	decision
planning	and	environmental
planning	and	evaluation
planning	and	forecasting
planning	and	implementing
planning	and	is
planning	and	review
planning	and	water
planning	erp	and
planning	for	a
planning	framework	under
planning	in	the
planning	is	detailed
planning	process	and
planning	process	that
planning	research	u
planning	software	a
planning	software	package
planning	tool	but
planning	tool	data
planning	tools	that
plans	and	court
plans	contain	confidential
plans	for	autonomous
plans	for	the
plans	going	forward
plans	he	has
plans	it	can
plans	on	deploying
plans	on	increasing
plans	the	submitted
plans	to	greatly
plans	to	implement
plans	to	move
plans	to	publish
plans	to	put
plans	to	replace
plans	to	seek
plans	underway	for
plant	energy	usage
planted	in	recent
plants	law	enforcement
plasencia	u	s
plastic	panels	slipped
plata	u	s
plate	example	that
plate	information	collected
plate	reader	database
plate	readers	on
plate	tracking	example
plates	data	collection
platform	by	ncrb
platform	douglas	county
platform	featuring	transportation
platform	for	a
platform	https	perma
platform	initiative	through
platform	movement	for
platform	pioneering	open
platform	that	will
platform	to	churn
platform	to	make
platform	with	more
platform	work	better
platforms	and	the
platforms	can	lead
platforms	such	as
platforms	the	site
platforms	to	engage
platforms	to	support
platforms	where	the
platforms	while	visits
platforms	will	bring
platt	the	childsavers
plausibility	of	using
plausible	approach	for
plausible	defenses	the
plausible	impact	of
plausible	in	their
plausible	to	view
plausibly	be	written
plausibly	justify	a
plausibly	seek	to
plausibly	support	an
play	a	critical
play	a	positive
play	a	relatively
play	a	role
play	a	significant
play	an	important
play	an	informal
play	an	outsized
play	but	it
play	heavily	into
play	in	crime
play	in	helping
play	in	making
play	in	police
play	in	resolving
play	ing	a
play	of	everyday
play	police	men
play	the	symbolic
play	the	two
play	this	role
play	to	be
play	what	we
playbook	to	help
playe	r	at
played	a	large
played	a	significant
played	any	role
played	basketball	all
played	into	how
played	into	those
played	urban	riots
player	at	the
players	and	well
players	in	civil
players	otherwise	underrated
players	to	how
playing	basketball	or
playing	chess	where
playing	football	with
playing	out	in
playing	politics	with
playmates	chests	hitting
plays	a	big
plays	a	distinctive
plays	a	huge
plays	a	police
plays	a	role
plays	a	vital
plays	in	the
plays	into	managing
plays	some	part
plays	was	developed
playwright	and	is
plea	bargaining	and
plea	bargaining	elizabeth
plea	deal	n
plea	defendants	maintain
plea	for	misconduct
plea	n	to
plead	to	resurrect
pleads	guilty	to
pleads	not	guilty
please	contact	editor
please	contact	editorial
pleased	that	these
pleasure	more	viscerally
pledges	to	pursue
plenty	among	its
plenty	of	compassion
plenty	of	time
pler	hoples	megan
plessy	algorithmic	jim
plessy	and	japanese
plessy	and	korematsu
plessy	court	further
plessy	did	not
plessy	had	been
plessy	ratified	racial
plessy	space	status
plessy	the	separation
plessy	u	s
plessy	v	ferguson
plessy	which	required
plight	but	they
plos	one	see
plots	are	tangential
plots	do	not
plots	n	might
plots	which	indicate
plots	which	reveal
plots	which	show
plowed	clear	of
ployment	reports	reports
plsonline	eku	edu
plug	on	the
plug	on	them
plug	revenue	leakage
plugged	but	california
plugging	of	information
plum	assignment	to
plural	tests	to
pluralist	approaches	to
pluralist	housing	ethics
plurality	opinion	brennan
plurality	opinion	n
plurality	opinion	quoting
plus	footage	archives
plus	media	solutions
plus	onedrive	for
plusmediasolutions	com	load
pm	and	pm
pm	as	they
pm	between	the
pm	est	ncrb
pm	gmt	palantir
pm	http	abcnews
pm	http	blogs
pm	http	fortune
pm	http	fox
pm	http	gothamist
pm	http	legacy
pm	http	nypost
pm	http	q
pm	http	slog
pm	http	twitterxom
pm	http	www
pm	https	fivethirtyeight
pm	https	theintercept
pm	https	www
pm	nynda	view
pmc	letter	https
po	lice	misconduct
po	lice	union
poaching	subculture	in
pocahontas	exception	the
pocket	according	to
pocket	city	builds
pocket	leave	you
pocket	perhaps	simply
pocket	smart	cities
pockets	of	progressive
poet	filmmaker	playwright
point	a	to
point	about	disrespect
point	about	structural
point	and	the
point	are	claims
point	at	which
point	b	through
point	based	admissions
point	between	the
point	by	noting
point	did	police
point	following	their
point	for	example
point	for	the
point	for	this
point	here	is
point	in	october
point	in	our
point	in	the
point	in	time
point	is	seattle
point	is	that
point	is	to
point	it	would
point	n	justifications
point	n	toni
point	n	yet
point	north	carolina
point	of	entry
point	of	friction
point	of	getting
point	of	increasingly
point	of	legitimacy
point	of	minority
point	of	view
point	out	that
point	outcome	i
point	policing	is
point	see	ira
point	than	black
point	that	it
point	that	race
point	that	the
point	the	essay
point	the	streiff
point	they	potentially
point	this	essay
point	though	can
point	to	clear
point	to	national
point	to	non
point	to	several
point	to	specific
point	to	the
point	we	have
point	where	awareness
point	where	police
pointed	analysis	of
pointed	out	later
pointed	out	outstanding
pointed	out	that
pointed	to	media
pointed	toward	the
pointing	out	that
pointing	to	the
points	akin	to
points	along	the
points	and	we
points	are	and
points	awarded	to
points	b	privacy
points	but	this
points	drawing	inspiration
points	frequently	to
points	i	demonstrate
points	in	city
points	in	recent
points	of	agreement
points	of	view
points	out	is
points	out	that
points	over	the
points	related	to
points	shy	of
points	that	are
points	that	include
points	toward	structural
points	toward	the
points	two	loomed
poised	to	be
poised	to	collect
poised	to	continue
poisoning	ann	rev
poisoning	prevention	program
poisson	regression	on
poitras	n	s
poke	some	holes
pol	c	r
pol	ca	cop
pol	dev	see
pol	econ	applying
pol	econ	n
pol	expressing	concerns
pol	ice	html
pol	psych	summarizing
pol	sci	but
pol	sci	n
pol	soc	sci
pol	suggesting	that
pol	y	accounting
pol	y	brief
pol	y	describing
pol	y	detailing
pol	y	for
pol	y	id
pol	y	inst
pol	y	internet
pol	y	it
pol	y	l
pol	y	laura
pol	y	n
pol	y	nov
pol	y	of
pol	y	res
pol	y	rev
pol	y	see
pol	y	stud
pol	y	this
pol	y	we
polar	opposites	on
polarizing	language	of
polarizing	national	figure
poles	because	meaningful
poli	ticsrsquo	with
polic	i	es
police	a	cultural
police	a	long
police	a	sociological
police	abandoned	the
police	abandonment	marginalized
police	about	police
police	about	twenty
police	about	us
police	about	various
police	abuse	n
police	abuse	of
police	abuse	officers
police	academies	and
police	academies	open
police	academy	and
police	accountability	an
police	accountability	and
police	accountability	bill
police	accountability	black
police	accountability	boards
police	accountability	for
police	accountability	measures
police	accountability	n
police	accountability	potentially
police	accountability	removed
police	accountability	skolnick
police	accountability	task
police	accountability	the
police	accountability	to
police	act	free
police	action	in
police	action	n
police	action	through
police	action	which
police	action	with
police	actions	by
police	actions	doing
police	actions	embedded
police	actions	including
police	activism	as
police	activism	during
police	activism	that
police	activities	are
police	activity	he
police	activity	in
police	activity	wayne
police	actually	do
police	additionally	have
police	administration	is
police	administrative	rules
police	administrators	policing
police	administrators	tend
police	affects	people
police	agencies	and
police	agencies	have
police	agencies	to
police	agencies	which
police	agencies	within
police	agency	costs
police	agency	opting
police	agree	reform
police	agree	that
police	aid	in
police	aid	via
police	along	with
police	also	did
police	am	j
police	among	african
police	among	many
police	among	minority
police	among	young
police	analysts	byline
police	and	aclu
police	and	african
police	and	an
police	and	capfs
police	and	citizens
police	and	communities
police	and	community
police	and	courts
police	and	criminals
police	and	democracy
police	and	fire
police	and	firefighter
police	and	further
police	and	government
police	and	harsher
police	and	homeland
police	and	i
police	and	impoverished
police	and	improving
police	and	it
police	and	law
police	and	many
police	and	more
police	and	motorists
police	and	municipal
police	and	neighborhood
police	and	noting
police	and	officers
police	and	other
police	and	perceived
police	and	policing
police	and	policymakers
police	and	poor
police	and	potential
police	and	prosecutorial
police	and	prosecutors
police	and	respond
police	and	serious
police	and	social
police	and	someone
police	and	that
police	and	the
police	and	their
police	and	through
police	and	thus
police	and	young
police	announced	that
police	anonymously	n
police	are	able
police	are	almost
police	are	among
police	are	deployed
police	are	doing
police	are	empirically
police	are	exerting
police	are	failing
police	are	helping
police	are	just
police	are	making
police	are	not
police	are	one
police	are	perceived
police	are	second
police	are	skeptical
police	are	so
police	are	supposed
police	are	suspected
police	around	a
police	arrest	powers
police	arrested	them
police	arrests	allowed
police	arrived	miami
police	as	a
police	as	crime
police	as	decoys
police	as	examples
police	as	for
police	as	illegitimate
police	as	legitimate
police	as	less
police	as	one
police	as	problem
police	as	scholars
police	as	the
police	as	well
police	ass	n
police	assistance	n
police	association	and
police	association	is
police	association	was
police	associations	and
police	at	a
police	attempted	to
police	attention	do
police	attention	paid
police	attention	to
police	attitudes	if
police	aug	http
police	authority	criminology
police	authority	to
police	balt	sun
police	based	on
police	because	it
police	because	of
police	become	more
police	before	there
police	behavior	and
police	behavior	it
police	behavior	moreover
police	behavior	n
police	behavior	not
police	behavior	rushin
police	behavior	the
police	believing	that
police	benevolent	association
police	bernard	parks
police	best	practices
police	bias	n
police	bill	of
police	body	camera
police	body	cameras
police	breed	cynicism
police	breeds	legal
police	brutality	and
police	brutality	discussing
police	budgets	and
police	but	also
police	but	convinced
police	but	those
police	by	almost
police	by	involving
police	byline	jacques
police	came	and
police	can	be
police	can	play
police	can	say
police	can	serve
police	can	step
police	can	witness
police	car	eventually
police	car	i
police	car	n
police	cars	and
police	cars	n
police	cars	was
police	caused	homicides
police	chicago	lodge
police	chief	a
police	chief	and
police	chief	beck
police	chief	charlie
police	chief	had
police	chief	harold
police	chief	in
police	chief	issued
police	chief	jan
police	chief	kathleen
police	chief	mar
police	chief	n
police	chief	s
police	chief	says
police	chief	was
police	chiefs	and
police	chiefs	brought
police	chiefs	continually
police	chiefs	politicians
police	chiefs	routinely
police	chokehold	staten
police	cincinnati	police
police	citizen	contact
police	citizen	encounters
police	citizen	group
police	citizen	interactions
police	citizen	relations
police	citizen	violence
police	civilian	violence
police	closed	circuit
police	clyde	summers
police	collect	that
police	collective	bargaining
police	commission	about
police	commission	cpc
police	commission	he
police	commission	n
police	commission	ray
police	commissioner	and
police	commissioner	announces
police	commissioner	anthony
police	commissioner	banned
police	commissioner	criticized
police	commissioner	had
police	commissioner	n
police	commissioner	ray
police	commissioners	who
police	community	is
police	community	of
police	community	relations
police	community	tensions
police	community	when
police	compensation	j
police	compliance	with
police	computer	predicts
police	concern	are
police	conduct	and
police	conduct	had
police	conduct	in
police	conduct	inasmuch
police	conduct	n
police	conduct	of
police	consolidation	as
police	consultant	defends
police	contact	can
police	contact	generally
police	contact	j
police	contact	n
police	continue	to
police	contracts	database
police	control	n
police	control	rather
police	control	regardless
police	control	scientist
police	cooperation	see
police	corruption	and
police	corruption	by
police	corruption	investigation
police	corruption	n
police	could	cut
police	could	deploy
police	could	perversely
police	could	rape
police	could	simultaneously
police	courts	and
police	cpc	n
police	crackdowns	on
police	culture	and
police	culture	are
police	culture	as
police	culture	j
police	culture	n
police	culture	seniority
police	culture	skogan
police	culture	to
police	custody	on
police	dallas	police
police	data	part
police	de	blasio
police	decision	makers
police	decisions	and
police	decisions	so
police	deemed	necessary
police	defense	foundation
police	delegates	shared
police	dep	t
police	department	according
police	department	adopt
police	department	and
police	department	as
police	department	atlantic
police	department	because
police	department	began
police	department	both
police	department	bpd
police	department	by
police	department	can
police	department	city
police	department	cpd
police	department	created
police	department	deploys
police	department	developed
police	department	doj
police	department	earned
police	department	emphasis
police	department	employs
police	department	extra
police	department	failed
police	department	for
police	department	fully
police	department	governance
police	department	had
police	department	handles
police	department	has
police	department	http
police	department	https
police	department	in
police	department	including
police	department	ix
police	department	king
police	department	lapd
police	department	leaders
police	department	lets
police	department	liable
police	department	making
police	department	map
police	department	n
police	department	never
police	department	nypd
police	department	organization
police	department	policies
police	department	policy
police	department	predpol
police	department	pursuant
police	department	ramps
police	department	receives
police	department	reduced
police	department	relying
police	department	report
police	department	reprinted
police	department	s
police	department	secondary
police	department	some
police	department	spd
police	department	states
police	department	still
police	department	stranger
police	department	structure
police	department	surpassed
police	department	that
police	department	the
police	department	u
police	department	united
police	department	veteran
police	department	was
police	department	when
police	department	which
police	departments	across
police	departments	all
police	departments	allowed
police	departments	and
police	departments	approaches
police	departments	are
police	departments	as
