of 1 of 1
pressure and 4 1
presumed to 8 2
pretend to 1 1
pretext for 1 1
prevent an 1 1
prevent and 6 2
prevent crime 11 1
preventing crime 5 3
preventing the 2 1
previous crime 1 1
previously been 2 2
previously the 1 1
price for 2 1
primarily in 1 3
primary concern 3 1
primary focus 1 1
prior history 2 2
prior to 7 16
priorities and 1 4
priorities byline 1 1
priority for 1 2
prison a 2 1
prison for 18 1
prison in 5 1
prison is 2 1
prison population 3 2
prison populations 4 3
prison sentence 4 1
prison sentences 6 3
prison system 3 2
prison term 2 2
prisons or 1 2
privacy advocates 6 4
privacy first 2 1
privacy impacts 4 1
privacy of 2 1
private attorneys 3 1
private life 1 1
private limited 23 4
privilege to 1 2
probability that 1 1
probable cause 2 9
probably all 2 1
probably be 2 1
probation and 5 3
probation officer 1 1
problem and 4 4
problem in 2 3
problem is 1 2
problem it 1 2
problem of 12 44
problem that 1 4
problem we 3 1
problem with 4 6
problems and 2 7
problems but 4 2
problems by 4 1
problems could 1 1
problems in 1 5
problems such 1 1
procedures for 6 4
process all 3 1
process and 4 34
process by 1 3
process for 3 9
process is 3 9
process known 2 1
process of 13 25
process such 1 1
process that 1 12
process was 1 2
process would 1 1
processes even 1 1
processes in 2 5
processes like 2 1
processing and 1 3
produced a 1 2
product of 6 9
production of 2 4
professional basketball 2 1
professor at 6 1
professor of 6 10
profile and 1 2
program and 2 9
program but 1 3
program designed 2 2
program for 5 8
program in 9 6
program including 1 1
program is 3 9
program or 1 5
program that 14 16
program the 8 2
program to 5 10
program under 2 1
program was 2 6
program which 4 2
program would 1 1
programs and 3 15
programs are 1 10
programs as 4 1
programs at 4 1
programs but 2 3
programs have 1 1
programs in 3 5
programs like 4 3
programs such 2 2
programs that 7 9
programs the 6 4
progress against 1 1
progress byline 1 1
progress on 4 2
progress to 2 2
prohibition on 4 3
project in 4 3
project is 1 7
project to 1 3
projects in 4 2
projects that 4 1
projects were 1 1
promise to 3 2
promoted to 4 1
prompted widespread 2 1
prone to 1 2
proof that 1 1
propensity for 5 1
propensity to 1 1
properly enforced 1 1
property and 23 2
property crime 20 2
property crimes 26 6
property damage 3 1
property is 2 1
property management 3 2
property the 4 1
property will 1 1
proportion of 2 8
proposal by 2 1
proposal for 1 2
proposal this 1 1
proposal to 5 3
proposals that 1 1
proposals to 1 3
proposed in 5 2
proposed rules 3 2
proposed that 1 4
proposed the 1 2
proposition that 5 2
prosecute such 1 1
prosecute the 4 1
prosecution of 10 2
prosecutors and 6 3
prosecutors to 8 1
prospect of 3 7
protect her 1 1
protect the 6 3
protect their 1 4
protect themselves 5 1
protected under 2 1
protection against 2 3
protection agency 1 2
protection and 6 8
protection the 2 4
protections for 4 15
protective league 12 4
protest in 1 1
protests in 3 3
protocol the 1 1
protocols and 1 11
proud to 4 1
prove effective 1 1
proved to 1 2
provide a 12 29
provide an 3 6
provide evidence 1 2
provide more 1 1
provide opportunities 1 1
provide specific 1 1
provided a 1 6
provided by 23 7
provided the 1 1
provided to 6 6
provides a 2 16
provides an 1 5
provides some 3 2
provides the 5 6
providing a 4 5
providing affordable 1 1
providing an 1 2
providing evidence 1 1
providing the 1 5
providing them 2 2
provision in 3 2
provisions of 1 5
proximity of 3 1
proximity to 1 3
psychological and 1 1
public and 1 15
public as 2 1
public attention 1 2
public comments 1 1
public concern 1 1
public defender 5 1
public health 5 11
public in 2 6
public interest 7 7
public it 1 2
public meetings 3 2
public officials 4 4
public on 6 2
public outcry 4 1
public policy 9 19
public records 10 6
public resources 4 1
public s 16 5
public safe 1 2
public safety 96 44
public schools 1 1
public service 3 2
public should 1 3
public support 1 3
public the 6 2
public to 3 9
public trust 4 2
public works 2 2
public would 2 1
publication copyright 3 1
publication for 4 1
publication type 468 19
publicly available 2 6
published by 1 1
pull the 2 3
pulled out 3 1
pulled over 1 2
punished for 5 1
punishment for 15 1
punishment in 1 2
punishments for 4 1
purpose as 1 1
purpose of 6 18
purposes a 2 1
pursuant to 2 9
pursuing an 1 1
pursuit of 5 4
push for 6 2
pushed for 1 1
put in 1 2
put into 10 3
put more 2 2
put officers 3 3
put on 3 2
put the 7 1
put up 2 2
qualify for 2 1
quality and 1 6
quality of 13 20
quantum of 1 4
query regarding 15 4
query with 1 3
question about 2 3
question and 1 9
question in 1 1
question is 16 3
question of 26 17
question the 1 4
questioned the 3 1
questions about 13 13
questions and 3 1
questions raised 1 3
questions such 1 1
quickly and 4 5
quickly in 6 1
quite a 4 1
quoted as 1 1
r i 2 3
r rodriguez 3 3
r s 1 1
race and 6 55
race based 3 17
race but 3 1
race color 2 11
race ethnicity 9 5
race gap 2 2
race in 2 15
race or 1 15
race relations 3 2
race religion 5 1
race so 1 1
racial and 2 10
racial bias 2 13
racial disparities 3 27
racial disparity 6 7
racial ethnic 1 5
racial groups 1 10
racial minorities 1 9
racial profiling 1 39
racially and 4 10
racially disparate 4 14
racially motivated 16 1
racism is 1 3
racist and 8 2
radio station 1 4
raise money 1 2
raise their 2 1
raised about 1 1
raised by 2 9
raised concerns 2 1
raised in 6 7
raised more 2 1
raises the 2 2
raising the 2 1
rampart area 1 1
range from 2 1
range of 15 45
ranged from 1 1
ranging from 5 10
rank and 3 155
rank of 5 1
ranked as 1 2
ranks of 4 1
ranks sherman 1 1
ranks the 1 1
rape and 4 1
rape case 2 2
raped her 2 1
rate data 3 1
rate for 4 2
rate is 1 2
rate it 6 1
rate of 21 22
rate on 1 1
rate per 3 1
rate the 1 2
rate to 6 1
rate which 1 1
rates and 10 4
rates are 2 5
rates before 1 1
rates for 1 6
rates have 10 2
rates in 5 9
rates of 12 15
rates the 2 3
rates to 5 3
rates while 1 1
rather it 1 10
rather now 1 1
rather than 25 92
re chasing 1 1
re doing 3 1
re driving 1 1
re elected 3 2
re election 13 2
re enter 1 1
re going 11 6
re in 8 4
re just 2 1
re more 2 1
re not 12 5
re scrutinized 1 1
re seeing 8 1
re the 1 4
re trying 6 1
reach a 3 3
reach out 3 1
reach the 12 5
reached at 10 2
reached the 2 1
react to 2 2
reaction to 13 5
read the 6 2
readers and 4 1
readers on 6 1
reading the 1 2
ready for 1 1
ready to 6 1
real estate 7 2
real life 1 3
real time 1 19
real world 1 19
reality and 1 1
reality is 5 3
realized that 5 2
really bad 1 1
really cared 2 1
really know 1 1
reason and 1 1
reason for 6 9
reason the 1 2
reason they 1 1
reason to 1 16
reasoning for 1 1
reasons for 6 10
recalled i 1 1
receive a 6 4
receive to 2 1
received a 16 5
received an 2 1
received the 3 1
receiving the 2 1
recent crime 1 2
recent data 2 1
recent decades 1 1
recent decision 2 1
recent instances 1 1
recent proposal 4 1
recent report 1 1
recent spate 2 2
recent wave 1 1
recent years 22 15
recently flared 1 1
recently he 2 2
recently in 8 1
recently launched 1 2
recently served 1 1
recently the 4 8
receptive to 1 1
recognize the 3 5
recognized as 1 1
recognized for 3 4
recognized in 1 2
recognized that 8 6
recommendations to 1 2
recommended that 1 1
record and 2 1
record of 3 2
recorded at 2 1
records a 1 1
records act 6 2
records and 2 6
records are 2 1
records from 16 1
records in 5 2
records of 6 5
records to 2 2
records when 6 1
recruits his 1 1
red light 7 2
reduce crime 6 8
reduce the 2 12
reduced crime 3 4
reduced to 1 1
reducing crime 7 4
reducing criminal 1 1
reducing violence 1 1
reduction and 7 3
reduction in 2 8
reductions in 1 3
reentry and 1 1
refer to 3 8
referred to 9 11
referring to 6 4
refers to 2 7
reflect a 4 1
reflect on 3 1
reflect the 1 8
reflecting on 2 3
reform efforts 2 22
reform in 2 9
reform measures 1 2
reform the 1 3
reform was 1 1
reforms are 4 3
reforms have 1 2
reforms in 3 4
reforms may 1 1
reforms such 2 2
reforms that 6 13
reforms to 4 9
refugee crisis 1 2
refugees and 1 5
refusal to 2 1
refuse to 5 3
refused the 1 2
refused to 4 1
refusing to 6 5
regard to 3 6
regarding a 1 1
regarding immigration 4 1
regarding race 1 1
regarding the 7 6
regarding this 16 4
regardless of 19 12
region which 1 1
regional news 3 2
register as 2 1
regular police 1 3
regulations to 1 1
regulatory and 3 3
rehabilitation programs 1 1
rein in 1 1
reject a 1 1
rejected a 7 2
rejected by 2 1
rejected the 1 2
relate to 6 6
related crimes 10 3
related incidents 2 2
related killings 1 1
related shootings 3 1
related to 40 31
related violence 1 1
relates to 1 5
relating to 2 9
relation to 3 5
relations the 1 1
relations to 3 2
relationship between 3 33
relationship with 3 6
relationships to 1 2
relationships with 1 3
relative to 3 4
relatively easy 2 1
relatively small 1 6
release a 11 3
release an 1 2
release of 23 3
release the 14 1
released a 10 3
released an 3 3
released because 3 1
released by 15 1
released from 13 1
released in 6 2
released the 3 1
relentless focus 1 1
relied on 1 8
religion and 2 2
religion gender 4 1
reluctance to 1 1
remain anonymous 1 1
remain in 5 1
remain on 1 1
remain unclear 2 2
remained unchanged 1 1
remains a 7 6
remains an 2 2
remains the 1 4
remember that 2 3
remembered for 1 1
remembers feeling 1 1
reminder that 2 1
reminds us 1 3
reminiscent of 4 3
remove the 2 2
replaced by 1 6
report and 4 2
report but 4 1
report by 8 2
report concluded 4 1
report from 6 1
report in 4 3
report is 2 2
report last 1 1
report of 8 13
report on 5 11
report s 2 2
report says 4 1
report states 2 1
report that 4 2
report the 8 2
report this 2 1
report to 8 4
report which 3 2
reported double 1 1
reported halfway 1 1
reported that 28 3
reported the 15 2
reported to 13 3
reporters that 1 2
reporting and 6 3
reporting in 1 1
reporting of 4 1
reporting program 1 1
reporting standards 2 1
reports a 1 1
reports as 1 1
reports for 1 1
reports from 2 2
reports have 4 1
reports in 2 1
reports it 4 1
reports that 7 2
reports the 2 1
reports to 2 1
reports were 9 1
represent the 2 4
representation of 1 3
representative of 1 8
representative sample 1 1
representatives from 3 5
representatives have 1 1
representatives of 2 5
represented by 1 1
representing an 2 2
representing rank 1 2
represents a 6 2
represents the 8 2
request a 1 1
request for 2 3
request of 2 1
request that 6 1
require it 6 1
require new 1 1
require that 2 2
require the 7 5
required by 1 6
required for 2 5
required of 1 1
required the 2 3
required to 8 16
requirement please 1 3
requirements for 1 1
requires that 1 6
requires the 5 6
requiring police 2 1
requiring that 1 5
research and 3 13
research fellow 2 1
research from 1 2
research into 1 2
research on 1 10
research that 1 3
researchers and 1 6
reseda from 1 1
reserved 1 reserved 1
reserved of 451 16
residence and 3 1
resident of 2 1
resident who 1 1
residents and 3 10
residents are 4 2
residents but 1 1
residents have 1 1
residents in 4 4
residents of 7 25
residents to 4 5
residents were 3 1
residents who 2 2
resides primarily 1 1
resistance and 1 1
resolve the 1 3
resource to 4 1
resources and 8 8
resources for 2 2
resources in 1 3
resources that 2 2
resources the 3 4
resources to 12 15
respect for 2 1
respect to 3 9
respond to 25 22
respond with 1 2
responded to 14 3
responding to 5 9
response to 23 57
responsibilities of 1 1
responsibility for 2 10
responsibility to 6 5
responsible and 1 1
responsible for 31 12
rest of 24 5
restaurant chain 2 3
restore safety 2 1
restraining order 1 1
restrictions on 2 5
result from 1 6
result in 6 23
result of 54 23
result the 2 2
result they 2 1
resulted from 2 2
resulted in 36 20
resulting from 1 5
resulting in 14 8
resurgence of 4 1
retains the 2 1
retaliated against 3 2
retaliation and 2 1
retired from 2 1
return to 23 3
returned home 1 1
returned to 10 2
returning to 3 1
returns to 4 1
reuven blau 1 1
reveal how 1 1
revealed that 4 7
revenue for 1 1
revenue or 1 1
reverse the 3 1
review a 1 1
review and 6 5
review of 12 12
review process 1 5
review the 2 3
reviewed by 1 1
reviewed the 1 1
reviewing the 3 3
reviews of 3 2
rewards of 4 1
ribbon panel 1 4
rid of 2 1
right after 1 2
right and 3 2
right because 1 1
right by 1 1
right direction 1 1
right now 12 3
right of 2 6
right thing 14 1
right to 23 47
right up 1 1
right wing 3 2
rights act 4 11
rights activists 1 2
rights and 1 15
rights complaints 1 1
rights for 1 3
rights in 1 4
rights laws 3 2
rights of 4 13
rights or 1 2
rights reserved 490 17
rights to 1 8
rights violations 2 2
rings on 2 1
rise and 1 5
rise for 1 2
rise in 70 9
rise more 1 1
rise of 5 21
rise to 2 11
risen about 1 1
risen for 1 1
rises in 1 1
rising crime 21 4
risk based 4 7
risk factors 1 2
risk of 9 31
risk when 1 1
risk youth 2 1
risks and 1 6
risks of 1 9
risks to 6 1
riverside county 20 3
road to 1 3
robbery and 7 2
robbery the 2 1
robert e 1 1
robert green 2 1
robin s 2 2
robust system 1 1
rodriguez attributed 1 1
rodriguez by 1 1
rodriguez from 1 1
rodriguez the 1 2
rodriguez was 4 2
rodriguez who 5 3
role as 2 1
role for 6 4
role in 21 29
role that 2 4
role they 2 1
room that 1 1
room where 1 1
rooted in 1 1
rose by 3 1
rosenberg and 1 1
roughly aggravated 1 1
roughly percent 1 1
roughly the 1 1
rubber co 1 1
rule of 7 7
ruled that 9 2
rules and 3 15
rules are 2 3
rules for 2 2
rules of 5 3
rules should 1 2
ruling in 1 2
run by 2 2
run for 3 1
run from 2 1
run ins 2 2
run the 3 2
s a 78 14
s ability 8 9
s about 2 1
s access 6 1
s accuracy 1 1
s actions 9 5
s actually 1 1
s adherence 1 1
s aggressive 1 2
s all 3 1
s alleged 11 2
s american 1 1
s an 9 1
s and 12 26
s another 2 2
s apparent 1 2
s appointment 1 1
s approach 1 3
s arrest 1 1
s as 1 5
s at 3 26
s attack 2 2
s attention 1 1
s attorney 49 8
s authority 2 1
s been 10 1
s behavior 2 1
s best 4 1
s big 4 1
s bill 5 1
s birthday 1 1
s board 2 2
s boyfriend 1 1
s budget 7 5
s but 3 3
s call 1 4
s car 11 1
s case 8 1
s census 1 6
s center 2 1
s central 9 1
s challenge 1 1
s character 1 3
s chief 6 3
s choice 1 1
s cities 5 6
s citizens 4 7
s city 1 1
s civil 2 2
s civilian 1 1
s claim 2 2
s claims 3 3
s comments 4 1
s commitment 2 3
s community 5 1
s constitution 1 1
s controversial 1 2
s counties 2 1
s crime 8 5
s criminal 14 1
s customs 3 3
s data 7 7
s daughter 6 1
s daughters 1 1
s death 10 5
s decision 8 13
s defense 1 3
s degree 1 6
s department 208 19
s deportation 3 1
s determined 1 1
s district 13 1
s e 1 1
s easy 1 3
s effect 2 2
s efforts 15 11
s executive 1 3
s experience 8 2
s eyes 1 1
s f 1 6
s face 3 1
s family 13 2
s favor 1 1
s federal 2 3
s fight 2 1
s financial 5 2
s findings 3 2
s first 8 6
s for 2 2
s four 1 1
s from 2 2
s front 1 1
s funding 4 1
s gang 1 1
s general 2 2
s getting 3 2
s goal 1 4
s got 4 4
s governance 1 1
s government 10 3
s gun 3 1
s handling 1 1
s has 1 1
s headquarters 1 1
s history 1 4
s holding 3 4
s home 18 1
s homicide 10 1
s house 4 3
s how 2 5
s however 1 2
s human 1 1
s id 6 1
s identification 1 1
s identity 8 2
s immigrant 1 1
s immigration 50 1
s impact 1 3
s impossible 2 2
s in 14 4
s inauguration 4 1
s information 19 4
s initial 1 3
s instead 1 1
s is 1 1
s it 2 15
s jail 6 1
s job 1 2
s just 3 4
s killing 1 1
s l 1 2
s largest 12 3
s law 9 7
s lead 1 1
s legal 2 1
s license 8 2
s licenses 6 2
s life 4 1
s like 6 2
s likely 3 2
s limited 3 1
s list 1 1
s main 1 1
s major 14 1
s members 2 1
s midyear 1 1
s mission 5 3
s more 5 9
s most 8 5
s mother 15 1
s motives 4 1
s much 10 1
s murder 1 2
s name 5 2
s network 8 1
s never 1 1
s new 6 9
s newly 1 1
s no 12 3
s not 51 6
s numbers 1 1
s office 163 28
s officer 1 1
s one 6 1
s only 2 1
s operations 6 1
s or 3 3
s order 2 2
s other 2 2
s our 17 3
s own 2 5
s paid 2 1
s parent 1 1
s part 2 1
s participation 1 1
s passport 1 1
s performance 1 1
s personal 1 4
s phone 1 2
s police 9 17
s policy 13 4
s population 4 4
s position 2 3
s post 1 1
s power 9 2
s prison 11 3
s privacy 8 6
s proposed 2 3
s public 8 5
s race 1 4
s racial 1 5
s rapid 2 1
s really 2 1
s reasoning 1 1
s report 7 1
s response 3 1
s responsibility 7 1
s responsible 1 1
s right 6 4
s role 2 6
s s 1 5
s safety 2 2
s second 2 2
s secret 9 1
s self 1 2
s senator 1 1
s side 1 1
s so 4 1
s social 1 5
s statements 1 1
s statutory 2 1
s story 8 6
s strategic 1 5
s strong 1 1
s stubborn 1 1
s supreme 3 3
s systems 1 1
s task 2 7
s th 5 2
s that 4 1
s the 37 20
s third 1 2
s this 1 2
s to 6 3
s total 5 1
s training 1 1
s true 2 1
s two 4 1
s unclear 2 1
s union 1 4
s up 1 1
s very 4 1
s view 8 1
s voice 1 1
s was 10 2
s website 2 2
s were 3 2
s what 10 3
s when 12 6
s with 4 2
s work 2 4
s worth 6 2
s year 1 1
sacramento county 1 1
safe and 26 3
safe but 6 1
safe from 1 1
safe harbor 2 1
safe neighborhoods 2 1
safe streets 1 6
safe to 2 2
safeguard their 1 1
safeguards in 2 2
safer than 11 1
safety a 2 2
safety administration 9 1
safety agencies 1 2
safety and 25 9
safety but 2 1
safety in 14 2
safety is 6 2
safety issues 4 1
safety of 11 3
safety partnership 3 2
safety that 2 2
safety the 2 3
safety there 3 1
said but 38 3
said comdr 1 1
said commander 1 1
said craig 1 1
said for 6 1
said from 2 1
said has 2 1
said he 145 4
said his 28 1
said i 32 2
said if 12 1
said is 5 1
said it 78 3
said kate 1 1
said load 24 1
said next 1 1
said no 16 3
said of 14 1
said officers 20 1
said one 17 1
said our 1 1
said sherman 3 2
said so 4 2
said sometimes 1 2
