	of	documents
more	moderate	approach
more	money	is
more	nij	funding
more	of	a
more	of	the
more	of	what
more	officers	among
more	officers	among
more	officers	another
more	officers	long
more	officers	preventive
more	often	predpol
more	often	than
more	often	than
more	on	administrative
more	on	its
more	on	its
more	oversight	of
more	patrols	on
more	patrols	perhaps
more	people	into
more	people	than
more	police	faculties
more	police	less
more	police	officers
more	police	officers
more	polite	and
more	positive	views
more	powerful	ways
more	proactive	police
more	proactive	work
more	production	and
more	productive	in
more	progressive	since
more	progressive	since
more	quickly	they
more	quickly	they
more	randomized	trials
more	rational	model
more	repeat	offending
more	research	including
more	residents	used
more	resources	preventing
more	resources	to
more	resources	to
more	revealing	than
more	revealing	than
more	revealing	than
more	scattered	and
more	sensitive	bottom
more	sensitive	to
more	serious	sentencing
more	serious	sentencing
more	short	term
more	sophisticated	load
more	sophisticated	than
more	space	for
more	subject	to
more	subjectively	than
more	support	for
more	systematic	algorithm
more	systematic	analyses
more	targeted	policing
more	than	a
more	than	a
more	than	a
more	than	anecdotal
more	than	any
more	than	any
more	than	double
more	than	double
more	than	eight
more	than	enabling
more	than	ever
more	than	four
more	than	half
more	than	half
more	than	half
more	than	million
more	than	minutes
more	than	minutes
more	than	one
more	than	or
more	than	per
more	than	per
more	than	per
more	than	percent
more	than	police
more	than	requests
more	than	snowden
more	than	tests
more	than	the
more	than	two
more	than	us
more	than	years
more	the	new
more	time	in
more	time	talking
more	time	that
more	time	that
more	to	come
more	to	come
more	to	come
more	to	help
more	traffic	violations
more	transparently	whether
more	use	of
more	valuable	than
more	violence	but
more	violence	but
more	violence	what
more	violent	crime
more	visible	within
more	ways	of
more	weisburd	et
more	widely	than
more	will	predict
more	willing	to
more	with	less
more	with	substantial
more	women	police
moreover	is	the
moreover	there	were
morning	roll	call
morning	watch	at
morning	watch	at
morning	watch	at
mornings	than	on
morris	chicago	university
morris	chicago	university
morris	chicago	university
morris	vol	of
morris	vol	of
morris	vol	of
morris	vol	of
mortality	she	says
mortality	suggest	that
mortenson	linda	m
most	accessible	evidence
most	accurate	current
most	accurate	current
most	agencies	would
most	ambitious	crime
most	americans	emit
most	americans	emit
most	americans	emit
most	americans	few
most	americans	few
most	americans	few
most	beholders	tankebe
most	cases	as
most	cases	there
most	common	crimes
most	common	crimes
most	common	crimes
most	common	method
most	common	police
most	common	reason
most	consumers	probably
most	consumers	probably
most	consumers	probably
most	cost	effective
most	cost	effectively
most	countries	will
most	crime	forecasting
most	crimes	by
most	dangerous	offenders
most	dangerous	offenders
most	dangerous	place
most	difficult	parts
most	difficult	parts
most	effective	it
most	effective	thanks
most	effective	thanks
most	evident	use
most	growth	then
most	homicide	scenes
most	homicide	scenes
most	important	basic
most	important	critique
most	important	is
most	important	it
most	important	may
most	important	new
most	important	point
most	important	points
most	important	there
most	in	tune
most	intense	period
most	intense	periods
most	is	now
most	juvenile	offenders
most	kinds	of
most	large	police
most	likely	problem
most	likely	to
most	likely	to
most	likely	to
most	likely	to
most	likely	to
most	likely	to
most	likely	to
most	likely	to
most	likely	to
most	likely	to
most	likely	to
most	mcmillin	said
most	notably	nypd
most	notably	reiss
most	of	our
most	of	our
most	of	the
most	of	the
most	of	the
most	of	this
most	of	which
most	operational	police
most	part	the
most	people	as
most	people	do
most	people	do
most	police	agencies
most	police	agencies
most	police	patrols
most	police	practices
most	popular	social
most	popular	social
most	predictable	risks
most	prized	possessions
most	promising	police
most	rapidly	in
most	rapidly	in
most	readers	may
most	recent	outbreak
most	relevant	question
most	reported	studies
most	repressive	governments
most	residents	don
most	residents	don
most	robust	area
most	uncommon	pockets
most	underpoliced	big
most	up	to
most	upset	about
most	us	and
most	us	cities
most	us	households
most	us	police
most	us	police
most	worrisome	to
mostly	an	anglo
mostly	at	the
mostly	limited	to
mostly	limited	to
mostly	rejected	in
mostly	young	men
mostly	young	men
motivation	there	is
motivation	there	is
motivation	to	work
motivation	to	work
mouth	interest	in
mouth	what	most
mouth	what	most
movable	type	but
move	around	the
move	forward	chris
move	forward	chris
move	forward	reporter
move	forward	with
move	forward	with
move	into	that
move	past	paper
move	past	paper
move	slowly	across
move	slowly	across
move	to	the
move	up	in
moved	or	taken
moved	or	taken
moved	through	the
moved	through	the
moved	through	the
moved	to	other
moved	toward	far
moved	up	from
movement	of	vehicles
moves	past	experience
movies	witnesses	not
movies	witnesses	not
moving	from	professors
moynihan	observed	the
mr	brynjolfsson	did
mr	cukier	and
mr	davenport	has
mr	dizard	says
mr	immelt	has
mr	learmonth	said
mr	lund	manages
mr	mayer	sh
mr	mcafee	compare
mr	schmidt	s
mr	snowden	s
mr	youkel	down
mrosenberg	mercurynews	com
mrosenberg	mercurynews	com
ms	mandelbaum	or
ms	nossel	talks
ms	sweeney	now
much	and	put
much	as	by
much	as	percent
much	as	percent
much	as	six
much	as	six
much	better	at
much	better	job
much	better	job
much	better	job
much	better	than
much	but	the
much	but	the
much	but	the
much	by	innovative
much	cheaper	by
much	companies	know
much	confidence	in
much	confidence	in
much	confidence	in
much	controversy	about
much	creative	thinking
much	data	around
much	data	his
much	data	in
much	data	is
much	data	is
much	data	is
much	easier	a
much	easier	to
much	faster	by
much	faster	the
much	force	police
much	greater	in
much	greater	in
much	greater	legitimacy
much	greater	use
much	greater	volume
much	harder	to
much	harm	an
much	higher	in
much	higher	or
much	hope	that
much	impact	until
much	injury	to
much	larger	high
much	larger	than
much	larger	than
much	less	likely
much	like	seismologists
much	like	those
much	lower	cost
much	lower	cost
much	lower	expense
much	more	likely
much	more	likely
much	more	than
much	more	transparently
much	more	widely
much	of	it
much	of	it
much	of	it
much	of	the
much	of	the
much	of	the
much	of	the
much	of	the
much	of	their
much	police	agency
much	remains	to
much	still	remains
much	the	evidence
much	the	same
much	the	same
much	the	same
much	the	same
much	time	each
much	time	officers
much	time	police
much	time	should
much	to	catch
much	to	catch
much	to	catch
much	tracking	and
much	work	police
much	work	they
mugging	will	happen
multi	agency	public
multicentered	work	of
multidrug	use	but
multilingual	project	which
multilingual	project	which
multimedia	presenter	presentersherman
multiple	cities	and
multiple	factors	it
multiple	factors	it
multiple	indicators	a
multiple	sources	of
multiple	tests	of
multiplication	crime	count
multiplications	of	random
multiplications	of	random
multiplications	of	random
multiplier	predpol	was
multiplying	the	count
multiyear	period	englefield
municipalities	seattle	requires
munson	melissa	h
murder	in	one
murder	or	attempted
murder	or	serious
murder	or	serious
murder	someone	such
murder	times	more
murder	victims	and
murder	who	was
murder	within	a
murderers	with	huge
murders	in	a
murders	in	a
murders	in	a
murders	or	robberies
murders	rapes	and
murphy	was	a
murray	alexander	m
murray	needed	to
murray	street	elston
murray	yet	not
music	another	factor
must	arguably	invest
must	be	addressed
must	be	addressed
must	be	aware
must	be	distinguished
must	be	examined
must	be	weighed
must	deal	with
must	enter	their
must	enter	their
must	enter	their
must	listen	to
must	make	them
must	master	completion
must	play	part
must	still	make
must	still	make
my	attention	for
my	boyfriend	lives
my	claims	about
my	computer	destroying
my	continuous	participant
my	devices	and
my	devices	and
my	devices	and
my	explanation	is
my	eyes	because
my	first	year
my	house	as
my	ideas	for
my	insider	s
my	kid	is
my	ongoing	participant
my	own	attempt
my	own	observations
my	phone	and
my	phone	and
my	phone	and
my	privacy	requirements
my	privacy	requirements
my	privacy	requirements
my	right	hand
my	right	hand
my	tenure	as
my	time	in
my	town	contra
my	whole	time
myopic	failure	to
myriad	of	reasons
myriad	of	reasons
n	elsewhere	fueled
n	j	at
n	j	section
n	j	visit
n	the	influence
n	virus	pediatric
n	y	but
nagin	criminal	careers
nagin	stephen	mastrofski
name	a	lot
name	a	time
name	implies	a
name	lawrence	w
name	of	national
name	of	the
named	above	a
named	above	could
named	as	a
named	chair	one
named	chair	one
names	email	addresses
names	email	addresses
names	email	addresses
names	of	likely
names	or	phone
names	or	phone
names	or	phone
names	or	phone
names	or	phone
names	or	phone
names	yet	anonymity
names	yet	anonymity
names	yet	anonymity
nate	silver	p
nate	the	signal
nation	any	police
nation	should	develop
nation	specificity	of
nation	to	use
nation	to	use
national	academies	press
national	academies	press
national	academy	of
national	academy	of
national	advisory	commission
national	advisory	commission
national	edition	cracking
national	government	with
national	governments	research
national	health	service
national	institute	for
national	institute	of
national	institute	of
national	institute	of
national	institute	of
national	institute	of
national	institute	of
national	institute	of
national	institute	of
national	level	and
national	local	business
national	police	academy
national	policies	affecting
national	policies	for
national	politics	in
national	research	council
national	science	foundation
national	science	foundation
national	science	review
national	security	agency
national	security	agency
national	security	agency
national	security	agency
national	security	the
national	study	held
national	survey	of
national	trends	zimring
nationally	in	when
nations	is	trying
nations	large	american
nations	new	york
nations	once	a
native	and	student
natural	gifts	and
natural	history	of
natural	intuition	clark
nature	and	characteristics
nature	and	characteristics
nature	of	public
nature	of	the
naval	postgraduate	school
navigation	screen	on
navy	and	working
navy	marked	on
nba	all	star
nba	all	star
nberger	cite	the
nberger	mention	wal
nberger	say	big
ncaa	basketball	ring
ncjrs	gov	pdffiles
nd	in	the
near	beach	and
near	future	in
near	in	time
near	miss	areas
near	miss	victims
near	north	branciforte
near	seabright	avenue
near	windham	street
nearby	which	would
nearly	half	its
nearly	half	its
nearly	nine	out
nearly	officers	fewer
nearly	year	history
neatly	on	a
neatly	on	a
neatly	on	a
nebraska	enrolled	cases
necessarily	a	match
necessarily	a	match
necessarily	expecting	the
necessarily	predict	results
necessarily	what	kind
necessary	accept	messiness
necessary	for	a
necessary	precursor	to
necessary	since	the
necessary	to	divide
need	for	additional
need	for	additional
need	for	better
need	for	police
need	life	skills
need	life	skills
need	more	officers
need	more	officers
need	not	predict
need	of	more
need	persuasion	or
need	persuasion	or
need	to	be
need	to	be
need	to	be
need	to	be
need	to	be
need	to	change
need	to	change
need	to	cut
need	to	do
need	to	go
need	to	go
need	to	happen
need	to	make
need	to	provide
need	to	provide
need	to	record
need	to	staff
need	to	understand
need	training	before
needed	as	well
needed	in	our
needed	in	our
needed	more	research
needed	more	than
needed	most	is
needed	most	mcmillin
needed	should	people
needed	this	can
needed	this	can
needed	to	be
needed	to	determine
needed	to	keep
needed	to	keep
needed	to	keep
needed	to	process
needed	to	provide
needed	to	recommend
needed	to	target
needed	to	win
needed	whether	gps
needles	than	all
needs	a	strong
needs	more	resources
needs	more	resources
needs	our	department
needs	our	department
needs	remain	considerable
needs	remain	considerable
needs	treatment	and
negative	results	could
negative	views	of
negatives	in	using
neglect	santa	cruz
neglect	there	are
neglected	tool	called
neighbor	in	in
neighbor	in	in
neighbor	the	person
neighborhood	an	area
neighborhood	as	well
neighborhood	belonging	collective
neighborhood	belonging	collective
neighborhood	blogs	and
neighborhood	blogs	and
neighborhood	context	of
neighborhood	foot	patrol
neighborhood	leaders	like
neighborhood	leaders	on
neighborhood	level	breakdowns
neighborhood	level	differences
neighborhood	meetings	to
