	of	documents
read	about	the
read	about	the
read	and	pondered
read	and	pondered
read	mention	of
read	mention	of
reading	news	reports
reading	news	reports
reading	news	reports
reading	news	reports
reality	mr	friend
reality	mr	friend
reality	that	we
reality	that	we
reality	we	have
reality	we	have
reallocating	positions	and
really	imagined	that
really	imagined	that
really	is	has
really	is	has
really	spatial	statistics
really	spatial	statistics
really	the	continuation
reason	for	follow
reason	for	follow
recalibrated	daily	as
recalibrated	daily	as
receive	instructions	in
receive	instructions	in
receive	instructions	in
receive	instructions	in
received	is	that
received	is	that
recent	crime	data
recent	crime	data
recently	cusimano	led
recently	submitted	eight
recently	submitted	eight
recently	submitted	eight
recently	submitted	eight
recognize	patterns	and
recognize	patterns	and
recognized	by	time
recognized	by	time
recognized	by	time
recognized	by	time
recurrence	of	crimes
recurrence	of	crimes
recurrence	of	crimes
recurrence	of	crimes
recurrence	takes	seven
recurrence	takes	seven
recurrence	takes	seven
recurrence	takes	seven
red	dots	each
red	go	be
red	rugel	said
reducing	overall	crime
reduction	in	crimes
reduction	in	crimes
reduction	said	friend
reduction	said	friend
refine	it	newcombe
region	he	ll
regional	news	length
regional	news	length
regional	news	length
regional	news	length
regularly	sees	transitions
regularly	they	make
regularly	they	make
release	a	full
releases	its	best
releases	its	best
relies	mainly	on
relies	on	years
relies	on	years
rely	more	on
rely	more	on
remarkable	for	example
repeat	car	and
repeat	car	and
repeat	car	and
repeat	car	and
repertoire	of	published
repertoire	of	published
repertoire	of	published
repertoire	of	published
report	of	the
reported	auto	thefts
reported	burglaries	in
reported	burglaries	to
reported	crime	crime
reported	crime	crime
reported	crime	crime
reported	crime	crime
reports	about	predictive
reports	about	predictive
reports	about	predictive
reports	about	predictive
reports	of	that
reports	of	that
reports	to	an
reports	to	an
reports	to	an
reports	to	an
reports	to	identify
research	forum	in
research	is	supported
research	is	supported
research	mohler	said
research	mohler	said
research	mohler	said
research	mohler	said
research	mohler	said
research	mohler	said
research	mohler	said
research	mohler	said
researchers	and	technology
researchers	including	two
researchers	including	two
researchers	to	devise
researchers	to	do
researchers	to	do
researchers	using	an
researchers	using	an
researchers	when	he
researchers	when	he
reserved		
reserved	of	documents
reserved	of	documents
reserved	of	documents
reserved	of	documents
reserved	of	documents
reserved	of	documents
reserved	of	documents
resident	will	move
residential	burglaries	originating
resources	based	on
resources	based	on
resources	but	if
resources	but	if
resources	in	a
resources	in	a
response	time	now
responsibilities	to	the
rest	of	us
rest	of	us
resulted	in	a
results	are	positive
results	in	late
results	in	predicting
results	to	santa
results	to	santa
results	to	santa
results	to	santa
retail	theft	unit
retiring	aug	after
return	his	results
return	his	results
return	his	results
return	his	results
return	or	break
return	or	break
return	or	break
return	or	break
return	there	because
return	there	because
return	there	because
return	there	because
returns	four	days
returns	four	days
returns	four	days
returns	four	days
reveal	patterns	that
revealing	data	crunched
review	the	predictions
review	the	predictions
revolutionary	results	in
revolutionary	step	could
rights	reserved	
rights	reserved	of
rights	reserved	of
rights	reserved	of
rights	reserved	of
rights	reserved	of
rights	reserved	of
rights	reserved	of
risk	for	future
risk	for	future
risk	locations	for
risk	locations	for
rob	allen	what
robber	s	next
robber	would	strike
robberies	along	lake
robbers	the	two
robbery	and	aggravated
robbery	probably	committed
rod	hoops	once
roll	call	at
roll	call	at
roll	call	for
roll	call	meetings
roll	call	meetings
roll	call	meetings
roll	call	meetings
roll	call	they
roll	call	they
room	and	took
rough	on	any
routine	two	women
routine	two	women
routinely	to	predict
routinely	to	predict
rugel	said	it
rugel	who	runs
run	full	text
runs	it	through
runs	the	gang
ryan	hughes	a
s	a	crime
s	a	new
s	a	new
s	a	quick
s	ability	to
s	aftershocks	will
s	akin	to
s	already	paid
s	an	emerging
s	an	emerging
s	an	emerging
s	an	emerging
s	an	outstanding
s	applied	statistics
s	applied	statistics
s	assistant	professor
s	assistant	professor
s	biggest	challenge
s	brilliant	says
s	brilliant	says
s	captain	in
s	captain	post
s	cheaper	to
s	cheaper	to
s	codefor	program
s	crime	analysis
s	crime	analyst
s	crime	analyst
s	crime	analyst
s	crime	analyst
s	crime	center
s	crime	center
s	crime	hot
s	crunched	especially
s	crunched	especially
s	data	this
s	data	this
s	data	this
s	data	this
s	degree	in
s	department	he
s	department	michael
s	dr	george
s	easier	than
s	economic	troubles
s	economic	troubles
s	first	six
s	foothill	patrol
s	foothill	patrol
s	george	mohler
s	going	on
s	going	to
s	going	to
s	going	to
s	going	to
s	had	its
s	he	spent
s	just	one
s	just	the
s	method	is
s	method	is
s	model	see
s	model	which
s	more	important
s	more	important
s	most	serious
s	near	campus
s	near	campus
s	new	strategic
s	next	target
s	not	a
s	not	a
s	not	enough
s	not	unusual
s	not	unusual
s	occurred	it
s	people	who
s	people	who
s	people	who
s	people	who
s	police	chief
s	position	the
s	possible	to
s	predictive	analysis
s	predictive	policing
s	predictive	policing
s	preliminary	results
s	program	los
s	program	los
s	program	only
s	program	only
s	program	to
s	project	in
s	project	in
s	promotions	are
s	really	the
s	red	go
s	red	rugel
s	roll	call
s	similar	to
s	similar	to
s	siri	d
s	siri	d
s	station	byline
s	still	counted
s	substation	since
s	swing	shift
s	tenure	he
s	the	sort
s	the	task
s	timing	couldn
s	timing	couldn
s	to	deter
s	top	inventions
s	top	inventions
s	unclear	why
s	unclear	why
s	unclear	why
s	unclear	why
s	used	but
s	very	important
s	very	promising
s	very	promising
s	violent	crime
s	when	police
s	where	i
s	where	i
s	work	has
s	work	has
s	work	might
s	work	might
s	years	with
safe	with	fewer
safe	with	fewer
safer	for	everyone
safer	for	everyone
safer	the	program
safer	the	program
said	adding	that
said	bratton	who
said	burglars	who
said	burglars	who
said	burglars	who
said	burglars	who
said	but	i
said	but	i
said	capt	amelia
said	capt	sean
said	capt	sean
said	chuck	wexler
said	cusimano	has
said	deputy	chief
said	egge	who
said	friend	c
said	friend	load
said	friend	said
said	friend	who
said	friend	who
said	george	mohler
said	george	mohler
said	george	mohler
said	george	mohler
said	he	added
said	he	approached
said	he	approached
said	he	approached
said	he	approached
said	he	feels
said	he	is
said	he	is
said	he	is
said	he	is
said	he	knows
said	he	s
said	he	wants
said	he	wants
said	he	wants
said	he	wants
said	he	will
said	how	accurate
said	how	accurate
said	huffman	if
said	i	d
said	i	m
said	i	rather
said	if	the
said	in	los
said	in	los
said	it	could
said	it	makes
said	it	s
said	it	s
said	it	s
said	it	s
said	it	s
said	it	s
said	it	s
said	it	was
said	last	month
said	load	date
said	load	date
said	lt	jeff
said	minneapolis	chief
said	mohler	added
said	mohler	added
said	mohler	added
said	mohler	added
said	mr	friend
said	mr	friend
said	newcombe	i
said	newcombe	s
said	next	week
said	of	the
said	police	chief
said	police	chief
said	postulating	you
said	predictive	policing
said	santa	cruz
said	santa	cruz
said	santa	cruz
said	santa	cruz
said	scott	dickson
said	scott	dickson
said	sgt	jeff
said	so	we
said	so	we
said	solving	a
said	starting	in
said	stocking	pop
said	supervisors	also
said	supervisors	also
said	supervisors	also
said	supervisors	also
said	that	his
said	that	kind
said	that	kind
said	that	kind
said	that	kind
said	that	s
said	that	the
said	that	the
said	the	change
said	the	change
said	the	drop
said	the	early
said	the	early
said	the	goal
said	the	goal
said	the	goal
said	the	goal
said	the	police
said	the	police
said	the	recurrence
said	the	recurrence
said	the	recurrence
said	the	recurrence
said	the	targeted
said	they	have
said	to	see
said	to	see
said	was	a
said	was	a
said	we	re
said	we	re
said	we	re
said	we	re
said	wednesday	predictive
said	william	bratton
said	zach	friend
said	zach	friend
said	zach	friend
said	zach	friend
said	zach	friend
same	house	to
same	house	to
same	man	and
same	patterns	will
same	period	in
same	thing	with
same	time	the
same	time	the
same	time	the
same	time	the
same	way	the
same	way	the
san	bernardino	a
san	bernardino	county
san	bernardino	headquarters
san	jose	mercury
san	jose	mercury
san	jose	mercury
san	jose	mercury
san	jose	mercury
san	jose	mercury
santa	barbara	when
santa	barbara	when
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	university
santa	clara	where
santa	clara	where
santa	cruz	began
santa	cruz	began
santa	cruz	byline
santa	cruz	calif
santa	cruz	california
santa	cruz	california
santa	cruz	experiment
santa	cruz	experiment
santa	cruz	friend
santa	cruz	friend
santa	cruz	friend
santa	cruz	has
santa	cruz	has
santa	cruz	into
santa	cruz	into
santa	cruz	is
santa	cruz	is
santa	cruz	mohler
santa	cruz	mohler
santa	cruz	mohler
santa	cruz	mohler
santa	cruz	mohler
santa	cruz	mohler
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	police
santa	cruz	predictive
santa	cruz	predictive
santa	cruz	publication
santa	cruz	reported
santa	cruz	s
santa	cruz	s
santa	cruz	said
santa	cruz	said
santa	cruz	santa
santa	cruz	santa
santa	cruz	santa
santa	cruz	santa
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	sentinel
santa	cruz	the
santa	cruz	the
santa	cruz	the
santa	cruz	the
santa	cruz	trial
santa	cruz	trial
santa	cruz	was
santa	cruz	with
santa	cruz	with
santacruzsentinel	com	copyright
santacruzsentinel	com	copyright
santacruzsentinel	com	distributed
santacruzsentinel	com	distributed
santacruzsentinel	com	section
santacruzsentinel	com	section
santacruzsentinel	com	section
saturday	crime	predictions
saturday	crime	predictions
saving	he	said
sawyer	among	others
sawyer	among	others
say	he	isn
say	he	isn
say	last	october
say	see	where
say	that	was
say	they	ve
say	they	ve
say	this	is
say	to	every
say	to	every
say	you	re
saying	this	is
says	a	certain
says	a	certain
says	a	santa
says	friend	who
says	friend	who
says	it	s
says	it	s
says	it	s
says	it	will
says	it	will
says	it	will
says	it	will
says	mohler	meaning
says	mohler	meaning
says	of	the
says	of	the
says	over	coffee
says	over	coffee
says	you	can
says	you	can
says	zach	friend
says	zach	friend
sbaxter	santacruzsentinel	com
sbaxter	santacruzsentinel	com
scenario	is	that
scenario	is	that
scenes	are	becoming
scholar	fights	crime
scholar	fights	crime
school	kid	struggling
school	kid	struggling
science	fiction	said
science	has	worked
science	of	using
science	pdf	load
