	of	documents
jailstrateg	ies	article
jake	dworkin	for
james	austin	et
james	forman	jr
james	j	willis
james	l	nolan
james	lauren	e
james	mccarthy	judge
james	mccarthy	of
james	mccarthy	oswego
james	mccarthy	supra
james	mccarthy	the
james	murray	section
james	nolan	explains
james	nolan	who
james	noonan	napa
james	q	whitman
james	q	wilson
jamey	hueston	of
jammed	every	morning
jan	am	http
jan	at	a
jan	at	n
jan	car	burglaries
jan	feb	at
jan	http	articles
jan	http	www
jan	nation	la
jan	pm	http
jan	world	at
jane	m	spinak
janeiro	and	estonia
janet	reno	when
janikowski	an	associate
janine	kim	for
january	and	september
january	captain	sean
january	first	edition
january	language	english
january	saturday	high
january	that	it
january	wednesday	first
janus	robert	a
jaundic	d	eye
jeannie	suk	david
jeff	brantingham	a
jeff	brantingham	an
jeff	brantingham	from
jeff	martin	mounted
jefferson	in	west
jeffrey	brantingham	and
jeffrey	brantingham	is
jeffrey	brantingham	joel
jeffrey	brantingham	martin
jeffrey	brantingham	professor
jeffrey	brantingham	ucla
jeffrey	fagan	victoria
jeffrey	s	paul
jeffrey	tauber	oakland
jelly	sandwiches	cornbread
jenkins	florida	jail
jenkins	supra	note
jennifer	sullivan	seattle
jennings	jr	jeremy
jennings	pdf	listing
jens	ludwig	broken
jeopardy	concerns	among
jeremy	l	hall
jerome	burdi	police
jerry	h	ratcliffe
jerry	ratcliffe	gis
jersey	an	rtm
jersey	announced	in
jersey	counties	n
jersey	describe	research
jersey	eliminated	one
jersey	for	its
jersey	jail	inmates
jersey	layoffs	police
jersey	n	and
jersey	n	jeffrey
jersey	n	notably
jersey	neighborhood	that
jersey	saved	taxpayers
jersey	turnpike	these
jessica	fender	more
jessica	s	henry
jettison	specialized	criminal
jfa	inst	unlocking
jharkhand	in	consultation
jharkhand	is	probably
jharkhand	police	is
jharkhand	s	success
jhk	ya	utilcb
jie	xu	et
jim	abrams	congress
jim	crow	mass
jim	webb	t
joan	petersilia	a
joan	petersilia	california
joan	petersilia	have
joan	petersilia	susan
joan	petersilia	the
joan	petersilia	who
job	and	housing
job	and	you
job	back	for
job	done	he
job	friend	said
job	hang	out
job	instability	and
job	is	to
job	mckinney	called
job	n	some
job	networks	which
job	placement	and
job	placement	mental
job	training	and
job	training	healthcare
job	training	informally
job	with	the
jobs	and	enjoy
jobs	and	support
jobs	become	callous
jobs	chi	suntimes
jobs	housing	and
jobs	in	the
jobs	unfilled	n
jobs	would	go
joe	hynes	introduced
joe	moszczynski	requests
joe	swickard	dawson
joel	caplan	and
joel	gross	note
joel	m	caplan
joel	rubin	stopping
joel	rubin	ucla
john	a	bozza
john	c	coffee
john	d	castiglione
john	darley	realism
john	douglass	tactical
john	e	cummings
john	f	williams
john	feinblatt	ctr
john	feinblatt	derek
john	feinblatt	et
john	feinblatt	good
john	gomperz	slows
john	h	langbein
john	h	laub
john	hagan	ruth
john	j	gibbons
john	l	worrall
john	ladd	trans
john	laub	found
john	laub	reexamined
john	leventhal	brooklyn
john	leventhal	brooklynfelony
john	leventhal	explained
john	leventhal	supra
john	m	darley
john	markovic	christopher
john	monahan	from
john	s	goldkamp
john	s	l
john	schmitt	et
john	sutton	said
john	t	chisolm
john	t	monahan
john	williams	crime
john	woolfolk	san
johnson	cutbacks	force
johnson	david	jackson
johnson	essay	how
johnson	et	al
johnson	exploring	theories
johnson	listwan	et
johnson	race	and
johnson	repeat	burglary
johnson	supra	note
johnson	v	united
johnson	who	commits
johnston	theorizing	mental
joined	an	opinion
joined	lapd	chief
joiner	integration	of
joiner	supra	note
joint	operational	utility
joint	rolling	back
jointoperationalutility	br	ief
jon	sutton	who
jonathan	lippman	chief
jonathan	lippman	how
jonathan	lippman	of
jonathan	simon	governing
jordan	f	d
jose	california	adopted
jose	cops	unveil
jose	police	department
josh	bowers	contraindicated
josh	bowers	legal
josh	cohen	david
josh	koehn	algorithmic
joshua	c	teitelbaum
joshua	dressler	cases
journal	code	copyright
journal	code	gt
journal	code	ia
journal	code	iii
journal	code	la
journal	code	qc
journal	code	smy
journal	code	sxp
journal	dec	pm
journal	emory	l
journal	emory	law
journal	geo	l
journal	georgetown	law
journal	june	georgetown
journal	the	research
journalist	steve	bogira
joyce	wheeler	witness
joyner	remedies	sought
jr	amanda	b
jr	chief	judge
jr	community	policing
jr	four	northeast
jr	hush	the
jr	jeremy	l
jr	legal	accents
jr	op	ed
jr	redefining	criminal
jr	reinventing	justice
jr	supra	note
jr	the	therapeutic
jr	therapeutic	adjudication
jr	toward	a
jsonline	aug	http
jsonline	com	news
jsonline	feb	http
jsonline	sept	http
judge	a	social
judge	already	inclined
judge	also	often
judge	amanda	williams
judge	and	prosecutor
judge	and	the
judge	and	then
judge	anna	moscowitz
judge	becomes	the
judge	can	be
judge	charles	becton
judge	clinton	deveaux
judge	comport	with
judge	could	guarantee
judge	davis	accounts
judge	davis	asks
judge	davis	descends
judge	davis	for
judge	davis	greeted
judge	davis	s
judge	davis	then
judge	defended	the
judge	defense	counsel
judge	deveaux	who
judge	did	so
judge	directly	not
judge	district	court
judge	expands	potentially
judge	facing	disciplinary
judge	fulfills	surveillant
judge	ginger	lerner
judge	had	to
judge	hands	down
judge	in	a
judge	in	public
judge	in	specialized
judge	initially	though
judge	is	empowered
judge	is	required
judge	is	responsible
judge	james	mccarthy
judge	jamey	hueston
judge	jeffrey	tauber
judge	john	leventhal
judge	jonathan	lippman
judge	kross	s
judge	lerner	wren
judge	leventhal	s
judge	linda	kay
judge	listened	in
judge	made	a
judge	mandates	reporting
judge	matthew	j
judge	may	have
judge	mckinney	kay
judge	mckinney	promised
judge	mckinney	s
judge	morris	hoffman
judge	n	e
judge	n	see
judge	of	the
judge	on	a
judge	or	law
judge	orleans	parish
judge	oswego	county
judge	patrick	morris
judge	peggy	hora
judge	personally	attempts
judge	plays	an
judge	prosecutor	and
judge	prosecutor	defense
judge	rebuts	public
judge	red	hook
judge	relayed	delight
judge	relayed	the
judge	robert	t
judge	russell	said
judge	s	hands
judge	s	initial
judge	s	intuition
judge	s	role
judge	s	warm
judge	seeks	to
judge	that	agrees
judge	that	the
judge	the	honorable
judge	there	wielded
judge	to	delegate
judge	to	handle
judge	to	probation
judge	to	solve
judge	was	distinct
judge	whether	in
judge	whether	that
judge	whose	primary
judge	williams	drug
judge	williams	has
judge	williams	s
judge	williams	sent
judge	with	other
judge	with	the
judged	by	the
judged	n	in
judges	administering	criminal
judges	administering	specialized
judges	and	advocates
judges	and	lawyers
judges	and	more
judges	and	other
judges	and	scholars
judges	are	active
judges	are	not
judges	as	dynamic
judges	as	neutral
judges	began	to
judges	believe	they
judges	between	conventional
judges	bored	by
judges	collaborated	with
judges	court	administrators
judges	defense	counsel
judges	depaul	l
judges	determinations	a
judges	devised	specialized
judges	dismayed	with
judges	dissatisfied	with
judges	exercise	substantial
judges	experience	in
judges	from	the
judges	from	to
judges	harv	l
judges	have	generally
judges	in	a
judges	in	criminal
judges	in	milwaukee
judges	in	that
judges	into	probation
judges	lawyers	and
judges	makes	it
judges	may	lack
judges	may	rely
judges	may	resist
judges	move	between
judges	not	social
judges	one	to
judges	operating	in
judges	prosecutors	public
judges	sitting	in
judges	sought	to
judges	started	to
judges	supervising	relatively
judges	that	taking
judges	themselves	have
judges	these	alternative
judges	to	adopt
judges	to	decide
judges	to	engage
judges	to	monitor
judges	to	resolve
judges	upon	being
judges	victim	advocates
judges	will	be
judges	will	confuse
judges	wished	to
judges	with	extraordinary
judges	would	take
judging	in	a
judgment	about	a
judgment	about	how
judgment	about	the
judgment	alone	n
judgment	by	a
judgment	calls	to
judgment	in	making
judgment	n	cognitive
judgment	n	the
judgment	of	probable
judgment	right	ohio
judgment	that	the
judgment	that	will
judgment	the	legal
judgment	with	the
judgments	but	also
judgments	id	quoting
judgments	supreme	court
judgments	that	can
judgments	that	such
judgments	then	what
judgments	while	the
judicatae	see	also
judicature	david	rottman
judicature	n	although
judicature	quoting	elizabeth
judicial	activism	that
judicial	and	therapeutic
judicial	authority	under
judicial	authority	with
judicial	benchbook	recommending
judicial	colleagues	used
judicial	demands	for
judicial	discretion	poses
judicial	innovation	at
judicial	judge	fulfills
judicial	monitoring	aims
judicial	monitoring	and
judicial	monitoring	approach
judicial	monitoring	as
judicial	monitoring	bodies
judicial	monitoring	court
judicial	monitoring	courts
judicial	monitoring	describing
judicial	monitoring	empowered
judicial	monitoring	focusing
judicial	monitoring	had
judicial	monitoring	interventions
judicial	monitoring	is
judicial	monitoring	may
judicial	monitoring	model
judicial	monitoring	models
judicial	monitoring	need
judicial	monitoring	negatively
judicial	monitoring	of
judicial	monitoring	or
judicial	monitoring	order
judicial	monitoring	program
judicial	monitoring	regime
judicial	monitoring	relies
judicial	monitoring	role
judicial	monitoring	sex
judicial	monitoring	threaten
judicial	monitoring	was
judicial	monitoring	will
judicial	morale	n
judicial	neutrality	courts
judicial	or	legislative
judicial	orientation	to
judicial	overreaching	expanded
judicial	overreaching	in
judicial	overreaching	on
judicial	overreaching	to
judicial	oversight	n
judicial	oversight	the
judicial	perspective	than
judicial	role	and
judicial	role	shifts
judicial	role	transformation
judicial	self	consciousness
judicial	supervision	over
judicial	surveillance	and
judicial	surveillance	as
judicial	surveillance	of
judicial	surveillance	or
judicial	system	n
judicial	tendencies	in
judicial	treatment	to
judicially	administered	criminal
judicially	administered	surveillance
judicially	created	statewide
judicially	innovated	attempt
judicially	surveillant	features
judiciary	committee	convened
judiciary	of	all
judiciary	th	cong
judith	greene	justice
judith	greene	marc
judith	resnik	managerial
judith	resnik	tanina
judith	s	kaye
juedes	sam	liverseed
juice	from	its
juli	ana	grant
julius	wilson	toward
july	afternoon	session
july	am	http
july	at	n
july	aug	at
july	aug	n
july	available	at
july	crime	data
july	early	results
july	http	ccj
july	http	online
july	http	oregoncapitolnews
july	http	www
july	in	addition
july	language	english
july	monday	met
july	pm	http
july	quoted	in
july	sunday	predictive
july	the	santa
july	the	senate
july	to	jan
jumping	marijuana	use
jumping	or	petty
jumping	unless	absolutely
junction	of	criminal
june	a	team
june	at	predictive
june	available	at
june	georgetown	law
june	http	www
june	language	english
june	monday	santa
june	quoting	susan
june	santa	cruz
june	sunday	predictive
june	unpublished	working
jungen	patrick	b
junk	and	garbage
jurimetrics	j	concluding
jurisdiction	and	cause
jurisdiction	are	tougher
jurisdiction	could	be
jurisdiction	domestic	violence
jurisdiction	drug	courts
jurisdiction	have	taken
jurisdiction	n	finally
jurisdiction	of	a
jurisdiction	only	over
jurisdiction	over	a
jurisdiction	over	defendants
jurisdiction	over	those
jurisdiction	s	population
jurisdiction	to	matters
jurisdiction	to	monitor
jurisdictions	across	an
jurisdictions	across	the
jurisdictions	approaches	to
jurisdictions	are	considering
jurisdictions	are	testing
jurisdictions	around	the
jurisdictions	as	diverse
jurisdictions	courts	adopting
jurisdictions	drug	courts
jurisdictions	in	the
jurisdictions	it	is
jurisdictions	may	adapt
jurisdictions	may	test
jurisdictions	may	want
jurisdictions	michigan	for
jurisdictions	n	finally
jurisdictions	n	this
jurisdictions	newark	and
jurisdictions	predictive	evaluations
jurisdictions	such	as
jurisdictions	tested	this
jurisdictions	the	specialized
jurisdictions	the	vast
jurisdictions	this	protocol
jurisdictions	this	will
jurisdictions	with	sophisticated
jurisprudence	a	separate
jurisprudence	and	judicial
jurisprudence	and	mental
jurisprudence	and	the
jurisprudence	approach	used
jurisprudence	david	b
jurisprudence	expose	another
jurisprudence	in	law
jurisprudence	is	because
jurisprudence	is	farther
jurisprudence	judge	davis
jurisprudence	judicature	david
jurisprudence	judicial	monitoring
jurisprudence	model	a
jurisprudence	model	adopt
jurisprudence	model	and
jurisprudence	model	are
jurisprudence	model	b
jurisprudence	model	but
jurisprudence	model	has
jurisprudence	model	in
jurisprudence	model	is
jurisprudence	model	may
jurisprudence	model	nonetheless
jurisprudence	model	on
jurisprudence	model	ought
jurisprudence	model	procedural
jurisprudence	model	specialized
jurisprudence	model	the
jurisprudence	model	they
jurisprudence	model	thus
jurisprudence	model	which
jurisprudence	n	such
jurisprudence	of	therapeutic
jurisprudence	or	judicial
jurisprudence	personally	addressing
jurisprudence	quoting	judge
jurisprudence	therapeutic	function
jurisprudence	through	convening
jurisprudence	when	administered
jurisprudence	which	its
jurisprudential	approach	in
jurisprudential	approach	or
jurisprudential	approaches	n
jurisprudential	commitments	and
jurisprudential	content	so
jurisprudential	or	institutional
jurisprudential	theory	whether
jurisprudentially	specified	model
jurisprudentially	underspecified	form
jurors	as	factfinders
jury	is	out
just	a	few
just	a	matter
just	as	a
just	as	easily
just	as	high
just	be	pushed
just	be	tough
just	because	police
just	because	there
just	because	we
just	being	dropped
just	being	implemented
just	change	their
just	crime	the
just	enough	to
just	fall	at
just	finding	that
just	fine	such
just	for	effectiveness
just	hanging	out
just	in	a
just	in	its
just	in	their
just	including	historical
just	j	july
just	j	june
just	like	tom
just	punishment	for
just	q	while
just	related	are
just	reporting	findings
just	screaming	in
just	simple	descriptive
just	slowly	criss
just	some	examples
just	starting	their
just	sys	j
just	tell	the
just	ten	years
just	the	generalized
just	the	nature
just	the	probability
just	the	traditional
just	those	referred
just	to	provide
just	to	the
just	two	blocks
just	well	run
justice	a	separate
justice	administration	and
justice	administration	n
justice	agencies	got
justice	am	crim
justice	an	essay
justice	an	international
justice	and	citing
justice	and	hence
justice	and	social
justice	and	the
justice	and	to
justice	approaches	but
justice	asset	upload
justice	at	n
justice	at	the
justice	because	most
justice	center	am
justice	center	n
justice	center	relies
justice	center	remains
justice	center	speech
justice	citing	studies
justice	collaborating	council
justice	community	in
justice	concerns	diversionary
justice	conveying	blame
justice	council	bylaws
justice	council	evidence
justice	council	mccjc
justice	council	supra
justice	crime	mapping
justice	criminal	process
justice	criminal	punishment
justice	critically	analyzing
justice	dep	t
justice	department	has
justice	depends	n
justice	estimated	that
justice	examined	the
justice	execsessionpolicing	npip
justice	fact	sheets
justice	field	there
justice	for	maintaining
justice	for	persons
justice	for	the
justice	formed	the
justice	framework	courts
justice	framework	without
justice	frankfurter	once
