of 1 of 1
preponderance of 7 1
presence and 2 1
presence in 25 2
presence n 3 1
presence of 27 6
presence on 4 1
present one 1 1
presented at 14 2
preservation of 4 1
preserve compstat 1 1
president s 22 2
press information 1 1
pressure for 1 6
pressure from 3 1
pressure to 14 3
pressures to 1 4
presumably a 2 2
presumed to 2 2
prevent a 1 3
prevent crime 14 1
prevent it 4 4
prevent many 1 1
preventing crime 15 1
preventing future 1 1
prevention and 5 3
prevention efforts 2 2
previous years 1 2
primarily for 2 1
primarily one 1 1
primarily to 1 1
primary purpose 1 1
princeton university 2 1
principle of 5 1
principle that 4 1
principles and 9 1
principles of 34 1
prior to 29 1
priorities and 7 3
priorities from 1 2
priority and 3 1
priority for 2 1
priority of 1 1
private corporations 1 1
private employment 2 1
private organizations 1 2
private police 5 2
private policing 1 8
private sector 38 3
private sectors 3 1
private security 7 9
private space 1 1
probability of 23 1
probably serve 1 1
problem at 5 2
problem it 4 1
problem oriented 20 20
problem places 1 1
problem solving 13 7
problem we 1 2
problems and 9 2
problems in 18 1
problems the 1 1
problems using 1 1
procedures and 9 1
procedures are 6 1
procedures that 7 1
process and 46 1
process b 1 1
process into 1 1
process of 40 1
process oriented 1 1
process was 2 1
processes and 6 1
processes as 1 1
processes by 2 1
processes even 1 1
processes for 3 1
processes have 1 1
processes in 9 2
processes of 11 1
processes that 6 1
processing and 8 1
processing in 1 1
processing of 6 1
processing the 2 1
processors and 1 2
produce the 5 1
produced a 5 1
product of 19 1
production and 2 1
products and 5 1
professional organizations 1 1
professional standards 1 2
professionalization of 2 1
professionals and 2 1
professor and 4 1
professor at 11 6
professor of 31 1
professor said 1 4
profile of 4 2
profiling policing 4 1
profound changes 2 2
profound difference 1 1
program aims 7 1
program and 17 3
program as 6 1
program can 1 2
program evaluation 1 1
program has 3 3
program http 1 1
program in 12 1
program is 15 4
program on 5 2
program only 4 2
program police 3 1
program s 6 2
program said 1 2
program started 1 2
program that 26 4
program to 25 6
program used 5 1
program was 17 6
program which 7 8
program with 1 3
programs and 20 3
programs is 4 2
programs like 4 2
programs one 1 1
programs that 21 3
programs the 4 1
progressive era 7 1
progressive police 1 3
project has 3 1
project in 7 2
project is 7 1
project that 2 2
project the 6 1
project with 1 1
proliferation of 7 1
promise of 25 3
promises to 2 1
promising in 2 2
promote stronger 1 1
promote the 5 1
promote their 2 1
promoted to 2 1
promoting best 1 1
promoting the 5 1
promotion of 1 2
prompted some 1 1
propels the 1 1
property crime 15 2
property crimes 21 10
proportions of 2 1
proposals to 3 1
proposition that 7 1
proposition the 1 1
prospect heights 1 1
prospects for 2 2
prospects of 2 3
protect and 5 6
protect the 15 1
protecting your 2 1
protection and 18 1
protection for 10 1
protectioncivil infringement 1 1
protocols may 3 1
proud to 1 2
prove effective 1 1
prove it 1 1
provide a 47 2
provide for 3 1
provide more 2 1
provide other 1 1
provide the 17 1
provided a 8 2
provided by 14 4
provided no 1 1
provided with 2 1
provides insights 1 1
providing the 11 1
provision of 13 1
public administration 2 4
public and 33 5
public approval 2 1
public areas 1 1
public choice 2 1
public concern 2 1
public engagement 3 1
public in 8 2
public meetings 2 1
public places 9 3
public police 1 5
public policy 32 3
public resistance 1 1
public s 15 6
public safety 95 2
public scrutiny 8 1
public sector 42 1
public service 2 2
public should 3 1
public support 3 1
public to 10 1
public values 1 1
publication type 58 15
publicity and 5 1
published research 3 4
pulling levers 3 1
pulls up 1 1
punishing in 4 1
purpose of 35 3
purposes of 26 1
purposes that 2 1
pursuit of 15 1
push the 1 1
put a 7 2
putting police 1 1
quality n 4 1
quality of 51 7
quantitative analysis 4 1
quantity and 1 1
quarter of 6 1
question arises 2 1
question is 13 2
question of 35 2
questionable and 1 1
questioned by 5 1
questions the 3 1
quickly to 1 1
r c 20 1
r clear 1 1
r i 7 1
r richard 3 2
race and 99 2
race is 12 1
race or 27 1
race sex 1 3
racial composition 20 1
racial minorities 14 3
racial or 7 1
racial profiling 76 1
racism and 14 1
radically different 1 1
radically transformed 1 1
raised about 1 1
raises the 7 1
rand corporation 6 1
random house 1 1
random the 1 1
range and 1 1
range of 69 10
ranged from 2 1
rank and 161 7
rank of 1 1
ranking officers 1 1
ranks and 1 2
ranks of 2 3
rapid response 1 1
rapidly and 2 1
rapidly as 2 1
rapidly developing 2 1
rapidly growing 1 1
rate for 28 1
rate of 42 1
rates and 12 1
rates are 6 1
rates can 1 1
rates for 15 2
rates in 16 1
rates of 26 1
rates the 7 1
rather as 3 1
rather it 13 2
rather on 3 2
rather than 205 10
rather that 2 1
rather the 10 1
rather to 3 5
rationale for 7 1
re going 9 1
re the 4 4
re watching 2 2
reached a 1 1
reaction to 8 2
reactive and 1 1
reactive policing 1 1
read and 3 2
readily accessible 1 1
readily available 4 2
real change 2 1
real time 58 4
reality that 7 2
really going 1 1
really is 5 2
reams of 2 1
rearranging the 1 1
reason for 16 2
reason is 3 1
reason that 17 1
reason to 45 2
reasonable and 9 1
reasons for 22 1
reasons that 3 1
reasons to 17 2
reaves local 1 1
received no 1 1
received wisdom 1 2
recent crime 2 2
recent decades 5 2
recent national 4 1
recent reform 1 1
recent review 1 1
recent survey 2 1
recent work 4 1
recent years 32 4
receptive to 2 1
recession police 3 1
recognition and 7 1
recognize patterns 1 2
recognize that 20 1
recognized and 1 1
recognized by 4 4
recommendations and 1 1
recommendations for 7 1
recommendations to 4 2
records and 33 1
records from 10 1
records the 6 1
recruitment and 3 1
reduce crime 25 3
reduce the 30 4
reduced the 5 1
reduced violent 2 1
reduces the 8 1
reducing crime 12 1
reduction in 11 2
reduction strategies 1 1
reestablish a 1 1
reexamination of 1 1
reflect a 6 1
reflect on 1 1
reflect the 20 2
reflected in 2 2
reflection of 3 1
reform and 30 2
reform but 2 1
reform controlling 1 1
reform especially 1 1
reform from 6 1
reform has 1 1
reform in 25 1
reform movement 2 1
reform police 5 1
reform the 13 1
reform to 6 1
reform who 1 1
reformers and 3 1
reformers to 2 1
reforming police 2 1
reforming the 8 1
reforming to 1 1
reforms fail 2 1
reforms had 1 1
reforms in 10 1
reforms such 2 1
reforms that 20 3
reforms to 12 1
reforms were 1 2
reforms while 1 2
reforms will 2 1
reforms with 2 1
regard as 2 1
regard the 2 1
regard to 27 2
regarded as 3 3
regardless of 39 2
regional news 4 4
regularly they 1 2
regulate themselves 1 1
relate to 16 1
related information 4 1
related research 20 1
related the 4 1
related to 62 2
relation between 2 1
relations between 8 3
relationship between 60 3
relationship to 8 1
relationships among 2 1
relationships and 8 1
relative to 7 1
relatively few 1 1
relatively little 7 1
release a 3 1
relevance of 8 1
relevant information 4 1
relevant or 1 1
relevant the 1 1
relevant to 26 3
reliability and 4 1
reliability of 14 4
reliance on 50 1
relied heavily 2 1
relies on 12 2
reluctance of 1 1
reluctance to 3 2
reluctant to 15 3
rely heavily 3 2
rely more 4 3
rely not 1 1
rely on 106 2
remained essentially 1 2
remains a 9 2
remains unclear 1 1
remedy for 4 1
remote locations 1 1
remote sensing 2 1
removal from 1 1
removal of 3 1
removed from 13 1
reorganization of 3 1
reorientation of 1 1
repeat offenders 3 1
repertoire of 1 4
report form 2 1
report in 4 1
report misconduct 1 1
report of 29 1
report that 10 1
report the 9 2
report to 22 4
reported by 2 1
reported crime 6 4
reported having 1 1
reported in 6 1
reported that 11 1
reporting it 2 1
reporting of 2 1
reporting requirements 1 1
reports and 14 1
reports for 3 1
reports of 11 2
reports the 2 1
reports to 5 5
represent all 1 1
representation of 9 1
representative democracy 2 1
representative sample 3 2
represented by 2 1
representing an 2 1
representing the 3 1
represents a 7 3
represents the 2 1
requests and 3 1
requests for 9 3
require a 24 1
require an 6 1
require and 2 1
require more 3 1
require police 7 2
require the 15 1
require time 1 1
required for 14 1
required to 57 1
requirements by 1 1
requirements of 12 3
requires a 18 3
requires at 2 1
requires that 12 2
requires the 9 1
requiring a 8 1
requiring that 9 1
requiring the 10 2
research a 1 1
research and 32 6
research at 3 1
research for 6 1
research forum 13 9
research from 3 1
research has 20 4
research in 16 3
research indicates 2 3
research into 4 1
research is 9 6
research methods 1 1
research of 1 1
research on 18 7
research shows 6 1
research suggests 6 1
research support 1 1
research that 7 6
research to 6 2
researcher to 1 1
researchers and 7 2
researchers are 6 2
researchers around 1 1
researchers found 6 2
researchers have 11 10
researchers say 1 1
researchers to 5 8
researchers using 1 2
researchers were 2 1
reserved 1 reserved 1
reserved of 47 8
residential neighborhoods 1 1
residents and 10 1
residents of 32 1
resistance to 22 3
resistant to 1 2
resolution of 3 1
resort to 1 1
resource allocation 5 2
resources are 3 1
resources based 4 2
resources but 5 2
resources for 4 1
resources in 4 3
resources or 1 1
resources such 1 1
resources that 2 2
resources to 28 1
respond and 1 1
respond quickly 2 1
respond to 33 5
responded to 7 1
responding officer 1 1
responding to 23 2
response and 7 1
response is 3 1
response system 4 1
response time 1 2
response to 99 2
responses to 14 1
responsibilities to 1 1
responsibility for 21 1
responsible for 40 1
responsive to 14 1
responsiveness to 2 2
rest of 20 3
restoring order 2 1
restrictions on 15 1
result in 65 1
result of 76 1
resulted in 46 2
resulting in 19 1
results are 5 3
results from 26 1
results in 22 2
results to 6 4
results using 1 1
results were 5 1
results with 3 1
retain a 2 1
retaining the 2 1
retrieval and 4 1
returned to 3 1
reuss ianni 1 3
reveal patterns 2 1
review and 10 1
review of 45 13
review that 1 1
review the 8 3
reviews of 3 1
revolution of 2 1
rhetoric of 1 1
rich set 2 1
richard a 18 3
richard l 1 2
richard v 1 2
rife with 1 1
right way 2 1
right wing 4 1
rights and 44 2
rights movements 1 1
rights or 2 1
rights reserved 49 9
rights violations 4 1
rigorous empirical 2 1
rising and 1 1
rising crime 4 1
risk a 3 1
risk and 11 1
risk for 19 3
risk of 88 1
risk since 2 1
risk society 2 2
risk the 5 1
risks of 10 1
road to 4 1
robbery and 10 1
robert e 1 1
robert h 6 2
robert m 3 1
robert p 1 1
robert peel 1 1
robin s 2 2
robust and 2 1
role as 4 1
role in 84 5
role is 4 1
role of 79 7
role they 1 1
roles and 1 1
room and 4 1
rooted in 3 2
route in 1 1
routine police 1 1
routine policing 1 1
routine traffic 3 1
row a 1 1
rubric of 1 2
rule in 6 1
rule of 16 1
rules and 20 2
ruling on 3 1
run by 4 1
runs the 2 2
rural areas 2 2
rural departments 1 1
s a 55 7
s ability 36 1
s air 2 1
s already 5 1
s although 3 1
s an 10 5
s and 63 13
s as 7 1
s biggest 1 1
s but 6 1
s by 2 1
s capacity 3 1
s chief 4 1
s classic 5 1
s concerns 4 1
s confidence 1 2
s constitution 2 1
s crime 28 9
s data 16 4
s degree 6 1
s department 37 9
s departments 1 2
s desire 8 1
s dr 3 1
s economic 1 2
s expectations 1 1
s experience 6 1
s first 14 2
s goals 3 1
s going 11 5
s government 22 3
s growing 2 2
s had 1 1
s he 1 1
s helped 1 1
s insistence 1 1
s job 4 2
s just 8 2
s law 17 1
s leadership 5 1
s major 1 1
s members 1 1
s method 1 2
s more 11 2
s most 31 2
s motives 2 1
s n 259 1
s new 23 1
s news 2 1
s next 4 1
s no 10 1
s not 31 5
s officers 11 1
s often 1 1
s p 4 1
s performance 1 1
s perspective 2 1
s police 51 6
s policies 1 1
s policing 9 6
s position 7 1
s predictive 17 3
s program 1 5
s project 3 2
s race 14 1
s really 2 1
s report 3 1
s response 12 1
s rights 4 1
s seminal 1 1
s sex 1 1
s since 2 1
s state 2 1
s still 3 1
s support 4 1
s system 2 1
s team 2 1
s technical 4 1
s technologies 1 1
s tenure 4 1
s the 70 8
s theory 2 1
s there 1 2
s third 3 1
s through 1 1
s time 2 1
s to 12 1
s top 4 3
s unclear 3 4
s very 3 3
s violent 2 1
s vulnerability 4 1
s was 3 1
s when 15 1
s where 14 2
s willingness 2 1
s with 3 1
s work 12 7
safe but 1 1
said about 1 1
said adding 3 1
said but 8 2
said capt 2 3
said deputy 1 1
said for 2 1
said he 27 17
said i 7 3
said if 2 1
said in 10 2
said it 14 10
said last 1 1
said load 1 2
said mr 3 2
said next 1 1
said of 4 1
said predictive 2 1
said sgt 1 1
said so 2 2
said that 16 9
said the 32 16
said they 23 1
said to 10 2
said was 2 2
said we 13 4
said when 2 1
salary and 2 1
sales data 2 1
same can 2 1
same period 2 1
same study 3 1
same thing 2 1
same time 41 4
same way 17 2
sample from 2 1
sample of 16 5
samples in 1 1
samples of 1 4
san bernardino 11 3
san jose 17 8
santa barbara 1 2
santa clara 8 24
santa cruz 22 105
santa monica 3 1
santacruzsentinel com 1 7
satisfaction with 2 5
say in 5 1
say it 3 1
say that 47 5
say they 12 2
say this 1 2
say to 1 2
says he 11 1
says it 7 7
scale and 4 2
scandal and 2 1
scenario is 1 2
scene in 1 1
scholars and 23 2
scholars of 2 1
scholars to 2 1
scholarship has 17 1
scholarship that 3 1
school and 24 1
school diploma 1 1
school of 29 1
schools and 18 1
science and 21 1
science fiction 30 1
science has 4 1
science in 3 1
science is 3 1
science of 11 2
science that 2 1
science the 2 1
scientific and 5 1
scientific knowledge 3 3
scientific research 6 1
scientists are 1 1
scientists to 1 1
scope and 6 1
scope of 41 2
score on 1 1
scott in 1 1
scott w 2 1
screen for 4 1
screen the 1 1
scrutiny and 3 2
sea of 1 1
sean malinowski 1 3
sean w 1 1
search a 8 1
search and 18 1
search for 30 1
search warrant 20 1
search warrants 8 1
searching for 8 2
seattle s 5 1
seattle the 1 1
second is 2 1
second it 2 1
second the 23 7
section a 7 1
section breaking 1 4
section i 26 1
section ii 18 1
section iii 12 1
section iv 1 1
section news 6 4
section of 18 1
section section 4 1
section state 4 4
section v 1 1
section we 2 1
sectors of 1 1
security agencies 6 2
security and 43 4
security in 4 2
security is 4 1
security law 4 1
security officers 4 1
security the 6 1
see a 16 1
see also 413 3
see an 1 4
see how 9 1
see it 3 2
see manning 8 1
see more 1 4
see the 64 2
see what 7 1
see where 1 1
seeing a 5 1
seeing and 1 1
seek to 33 2
seek ways 1 1
seeking to 19 1
seem to 32 3
seemingly innocuous 1 1
seemingly random 2 2
seems plausible 1 1
seen as 40 1
seen to 2 1
sees a 2 4
segments of 9 2
selected from 3 1
selected it 1 1
selecting the 3 2
selection and 4 1
selection of 10 5
seminal work 1 1
sending the 4 1
sense but 2 1
sense of 52 6
sense the 5 1
sensitive information 7 1
september language 6 1
september terrorist 1 1
sequence of 5 1
sergeants and 2 1
series of 42 2
serious crime 11 1
seriously by 1 1
seriousness of 4 2
serve and 2 1
serve as 46 4
serve to 7 1
served as 13 3
served by 6 1
served in 1 1
serves to 4 1
service and 4 1
service but 1 2
service delivery 2 9
service in 3 1
service into 1 1
service is 2 1
service n 4 1
service or 3 1
service oriented 1 2
service providers 8 2
service provision 2 1
service style 1 1
service the 2 1
service to 7 1
services are 4 1
services cops 3 1
services for 5 3
services in 9 3
services including 4 1
services offered 2 2
services on 1 1
services the 7 2
services were 1 1
serving a 1 1
serving the 2 1
set and 2 1
set in 3 1
set of 76 9
set off 2 1
sets often 1 1
sets to 1 1
setting and 2 1
setting up 4 1
several aspects 1 1
several cities 9 2
several decades 4 1
several reasons 1 1
several years 12 4
severity and 1 1
severity of 5 1
sex or 4 1
sexual orientation 2 1
shaped by 7 1
share a 1 1
share of 14 3
shared by 4 1
sharing information 6 2
sharing it 2 1
sharing of 7 1
sharing the 3 1
she can 7 1
sheet of 1 1
sheriff s 31 9
shift from 9 1
shift to 5 4
shift toward 7 2
shifted from 4 1
shifting from 2 1
shifts the 4 4
shootings and 5 2
shop in 2 1
short and 8 1
short run 1 2
short term 5 4
