of 1 of 1
pdf law 1 1
pdf n 96 28
pdf noting 8 1
pdf public 1 1
pdf see 4 2
pdf the 6 4
pdffiles nij 9 7
peace officers 2 1
peak in 3 1
pearsall predictive 3 2
pearsall supra 3 4
pediatrics and 2 1
peer into 2 1
peer reviewed 6 1
peering in 1 1
peering into 2 2
penal code 1 4
penal control 1 1
penal law 2 1
penalties for 2 1
penalties n 1 1
penalties such 1 1
penalty for 2 2
pending against 1 2
pennlive com 1 2
pennsylvania and 1 1
pennsylvania has 2 2
pennsylvania law 6 1
pennsylvania n 2 2
people about 1 1
people and 23 10
people are 58 17
people as 23 1
people ask 1 1
people at 6 3
people avoid 1 1
people become 5 1
people being 3 1
people believe 3 2
people by 6 1
people can 7 1
people charged 5 1
people construct 1 1
people could 2 2
people do 4 7
people especially 2 1
people feel 7 1
people for 3 6
people from 20 4
people had 3 2
people have 15 4
people i 2 1
people in 47 12
people including 4 1
people into 5 1
people is 3 1
people lack 1 1
people like 9 1
people living 9 2
people may 2 1
people more 2 1
people n 25 1
people naacp 1 1
people no 1 2
people nor 1 1
people of 39 14
people often 3 2
people out 1 1
people per 1 1
people press 1 1
people s 41 8
people see 4 2
people serve 1 1
people sitting 1 1
people surveyed 2 1
people tend 3 2
people the 8 1
people they 10 1
people to 29 16
people too 2 2
people toward 2 1
people under 3 1
people understand 1 1
people up 1 1
people use 1 1
people v 6 7
people were 15 1
people who 69 21
people whose 6 3
people with 16 1
people would 4 12
pepp l 4 1
per capita 5 2
per cent 24 31
per curiam 12 4
per day 1 15
per residents 5 3
per se 7 2
per square 1 1
per the 1 1
per week 4 5
per year 12 5
perceive it 1 1
perceive the 4 1
perceive their 1 1
perceive them 1 1
perceived as 15 3
perceived the 1 1
perceived to 10 1
percent accuracy 1 3
percent and 9 5
percent as 1 2
percent below 1 2
percent but 1 2
percent chance 2 3
percent change 2 1
percent decline 1 2
percent drop 2 8
percent error 1 1
percent for 3 2
percent from 1 1
percent higher 4 1
percent in 2 5
percent increase 7 4
percent more 3 5
percent n 7 5
percent of 72 91
percent or 1 3
percent over 3 3
percent reduction 1 8
percent since 2 2
percent so 2 1
percent the 2 13
percent two 1 2
percent was 1 1
percentage of 23 7
perception n 1 1
perception of 19 9
perception that 5 2
perceptions about 1 1
perceptions and 4 1
perceptions of 54 15
perf compstat 2 1
perform a 13 3
perform in 3 2
perform the 3 1
performance at 1 1
performance data 3 2
performance evaluations 4 1
performance in 2 2
performance indicators 4 2
performance management 6 1
performance measure 1 1
performance of 10 6
performance one 1 1
performance the 3 1
performed by 1 3
performed in 2 2
perhaps a 5 1
perhaps even 10 2
perhaps more 8 3
perhaps most 10 5
perhaps no 2 1
perhaps not 1 2
perhaps ought 1 1
perhaps police 1 2
perhaps should 1 1
perhaps some 1 1
perhaps the 32 7
perils of 5 5
period and 4 1
period but 1 1
period in 5 1
period n 4 2
period of 30 15
period only 1 1
period the 3 2
period to 1 1
period when 2 3
periods n 1 2
periods of 9 6
perjury and 3 1
permanent criminal 4 2
permission from 1 1
permit law 1 1
permit the 7 4
permits for 1 1
permits interferences 1 1
permits the 3 4
permitted the 4 2
permitted to 12 6
permitted under 1 1
permitting a 1 1
permitting and 2 1
perpetrators n 1 1
perpetrators who 3 1
perrine f 1 1
perry et 16 17
persist in 8 2
persisted in 2 1
persistent pull 1 2
persists in 4 2
person a 3 1
person and 17 3
person as 3 2
person at 4 2
person based 9 1
person by 2 1
person can 2 1
person does 1 1
person for 3 2
person from 1 1
person has 11 2
person in 9 4
person is 34 7
person knowingly 1 3
person may 4 2
person n 3 2
person of 12 6
person or 12 6
person possessed 1 1
person s 75 37
person so 1 1
person standard 1 1
person stopped 7 2
person technology 1 1
person they 3 1
person to 16 3
person was 2 1
person which 3 2
person who 16 11
person with 6 4
person would 1 2
personal and 5 2
personal data 19 13
personal digital 1 3
personal experience 6 1
personal financial 1 2
personal home 1 1
personal information 62 29
personal judgments 1 1
personal knowledge 3 2
personal liberty 2 2
personal location 1 1
personal matters 2 2
personal observation 1 1
personal observations 2 1
personal or 2 2
personal privacy 3 9
personal problems 1 3
personal relationships 2 1
personal security 7 3
personality and 2 2
personality traits 4 2
personally and 1 2
personnel and 2 8
personnel are 2 8
personnel can 2 2
personnel files 2 1
personnel to 4 5
personnel who 3 2
personnel with 2 1
persons and 2 2
persons are 1 1
persons as 1 1
persons by 2 1
persons convicted 2 4
persons from 1 3
persons have 1 1
persons houses 7 4
persons in 5 3
persons n 2 4
persons of 4 1
persons or 4 2
persons suspected 1 1
persons to 3 2
persons who 9 4
persons with 4 5
perspective as 2 11
perspective i 1 1
perspective in 4 1
perspective is 2 1
perspective of 7 4
perspective on 8 1
perspective that 1 1
perspective the 5 2
perspectives and 2 1
perspectives of 4 3
perspectives on 12 1
pertaining to 1 2
pervaded the 2 2
pervasive and 2 1
pervasive reform 1 1
pervasive surveillance 1 1
pervasive technology 1 3
petabytes of 3 1
peter b 7 1
peter h 1 2
peter j 3 1
peter k 4 1
peter neyroud 1 5
peter w 2 1
peterson eds 1 1
pettit bruce 1 1
petty crime 1 2
pew research 5 1
pg a 4 2
pg length 11 12
ph d 15 2
phase is 1 1
phase of 8 2
phase to 1 1
phases of 2 1
phenomenon and 1 1
phenomenon for 1 1
phenomenon has 2 1
phenomenon n 8 2
phenomenon of 3 1
phenomenon states 1 1
phenomenon that 2 2
phenomenon to 1 1
philadelphia and 3 1
philadelphia found 1 1
philadelphia police 5 1
philadelphia s 2 1
philadelphia shootings 1 1
philanthropic efforts 1 1
philip k 12 4
philip zimbardo 1 1
philly azavea 1 1
philly police 2 2
philosophical and 1 1
philosophy of 5 1
phone and 3 5
phone call 3 2
phone calls 6 5
phone numbers 2 9
phone or 3 1
phone records 8 1
phone s 1 3
phone tracking 1 1
phones and 2 1
phones in 1 1
phones n 2 1
phones the 1 1
photo by 3 1
photo databases 4 1
photo id 1 1
photo of 2 2
photo with 1 1
photograph by 1 2
photograph of 4 1
photographs and 1 3
photographs by 1 1
photography n 1 1
photos and 2 2
photos from 4 1
photos n 1 2
photos videos 1 2
php n 2 1
php storyid 1 2
physical and 10 5
physical appearance 1 2
physical characteristics 2 2
physical description 1 2
physical disorder 5 2
physical evidence 4 4
physical force 4 1
physical or 2 3
physical safety 1 3
physical search 1 1
physical separation 2 2
physical trespass 1 4
physical violence 1 2
physically and 1 2
physiological and 1 1
pia st 3 1
pick a 1 1
pick up 3 3
picked up 4 1
pickup truck 1 1
picture of 21 3
picture that 2 2
pictures of 4 2
piece n 2 1
piece of 15 6
pieces of 16 7
pillar of 1 1
pilot in 2 1
pilot program 18 3
pilot project 7 4
pilot projects 2 1
pilot study 2 2
piloting a 1 2
pilots of 1 1
pin down 1 1
pinpoint the 2 5
pioneered by 1 1
pioneered in 4 1
pitcher shane 1 1
pitfalls of 4 1
pittsburgh post 9 1
pittsburgh s 6 1
pl share 1 1
place a 6 1
place against 1 1
place and 21 12
place as 2 2
place at 10 4
place based 9 6
place because 1 2
place but 1 1
place for 7 3
place from 2 3
place in 44 15
place n 15 7
place no 1 2
place of 4 3
place officers 1 1
place risk 1 1
place that 2 1
place the 9 2
place them 1 2
place to 14 6
place u 1 1
place when 1 1
place where 3 6
place with 1 1
place within 1 2
placed in 7 3
placed on 16 3
placement in 1 1
places a 1 2
places also 1 1
places and 5 5
places experiencing 1 1
places for 1 2
places generate 1 1
places if 1 1
places in 3 8
places like 3 1
places likely 1 1
places n 2 4
places of 3 2
places on 1 2
places or 4 2
places over 1 1
places remote 1 1
places such 3 3
places that 8 1
places the 4 1
places they 3 2
places to 1 6
places va 1 1
places where 6 3
plaid shirt 2 1
plain language 1 1
plain sight 5 2
plain view 2 1
plan for 7 9
plan n 4 2
plan police 1 1
plan the 3 1
plan to 19 7
plane the 1 1
planned to 3 1
planning and 14 2
planning in 1 2
planning the 2 1
planning to 6 1
plans for 4 3
plans on 3 1
plans to 20 22
plastic surgeon 1 1
plate numbers 2 1
plate readers 13 16
plate recognition 4 1
platform for 1 1
platform to 2 1
plausible that 1 1
play a 23 12
play an 11 1
play but 1 1
play in 12 2
played a 9 1
players and 2 1
players in 3 2
plays a 13 3
plays an 4 2
plays in 5 2
plea agreement 1 1
plea bargaining 4 3
plea bargains 4 1
plea deals 1 1
plead guilty 1 5
pleaded guilty 2 1
pleas or 1 1
please contact 12 1
pleased that 1 1
plethora of 1 1
plug the 1 1
plurality opinion 5 6
plus evasion 1 1
plus factor 2 1
plymouth station 2 2
pm and 1 3
pm http 134 45
pocket n 2 1
pockets of 2 2
point a 1 1
point and 3 3
point at 3 6
point for 12 2
point if 1 1
point in 19 5
point is 9 1
point it 4 1
point n 4 2
point of 27 15
point out 2 3
point process 2 1
point that 8 1
point the 5 2
point to 21 6
pointed out 15 2
pointing out 9 2
pointing to 5 2
points and 1 1
points are 3 1
points for 1 1
points i 1 1
points in 9 3
points n 3 1
points of 6 3
points out 12 6
points to 5 6
points which 1 1
poised to 4 2
pol ice 3 1
pol soc 7 1
pol y 74 19
polic e 1 1
police a 7 3
police about 4 1
police academy 2 5
police accountability 29 2
police action 11 3
police actions 10 2
police activity 8 5
police actually 1 1
police administration 2 1
police administrators 6 4
police after 1 1
police agencies 21 51
police agency 5 21
police aid 2 1
police also 3 1
police an 2 2
police and 191 45
police are 69 33
police arrest 1 1
police arrived 2 1
police as 36 1
police at 3 2
police attention 12 10
police authority 8 1
police b 1 1
police before 5 5
police began 2 1
police behavior 13 3
police but 6 3
police by 3 1
police byline 2 1
police can 29 18
police captain 4 1
police car 5 5
police cars 6 5
police chief 72 40
police chiefs 11 8
police citizen 21 4
police clicking 1 1
police collection 1 1
police command 2 6
police commander 2 2
police commissioner 33 15
police commissioners 3 1
police community 26 3
police conduct 10 6
police context 1 1
police cooperation 1 1
police corruption 5 2
police could 20 6
police courts 4 1
police crackdowns 2 2
police crime 2 3
police culture 12 1
police databases 3 3
police de 1 1
police decision 3 7
police decisions 5 7
police defense 1 1
police demonstrate 1 1
police dep 23 8
police department 309 205
police departments 249 142
police deploy 3 2
police detectives 1 2
police did 1 2
police discovered 1 1
police discretion 30 8
police district 4 3
police districts 2 3
police divisions 1 3
police do 11 41
police during 6 1
police efforts 2 2
police embracing 1 1
police employee 2 1
police enforcement 2 1
police even 1 2
police evidence 1 1
police exec 10 4
police executive 4 21
police executives 2 4
police experience 1 1
police field 2 1
police find 2 1
police focus 9 1
police foot 1 1
police for 17 3
police force 36 17
police forces 68 11
police found 4 1
police foundation 6 11
police from 9 3
police functions 1 1
police getting 2 2
police goals 1 1
police gun 1 2
police had 11 4
police harassment 3 1
police has 10 1
police have 54 19
police headquarters 2 4
police helicopter 1 1
police here 2 1
police hiring 2 1
police homicide 1 1
police html 5 4
police https 1 1
police hunches 2 2
police identify 6 2
police in 62 35
police informant 1 4
police information 1 1
police initiated 3 4
police innovation 2 1
police inquiry 1 1
police intelligence 5 1
police interaction 2 1
police investigation 6 4
police investigations 6 5
police investigative 2 1
police investigators 3 1
police is 18 4
police judgments 1 2
police july 1 2
police killing 4 1
police killings 4 5
police knowledge 3 1
police labor 10 2
police leaders 6 30
police leadership 3 3
police led 1 2
police legitimacy 43 14
police made 1 5
police make 2 2
police management 20 4
police managers 3 6
police may 27 6
police methods 2 5
police might 6 2
police misconduct 32 2
police more 2 1
police must 7 5
police n 50 9
police nationwide 1 1
police need 4 3
police needed 2 1
police now 2 2
police observation 4 7
police of 14 1
police officer 173 46
police officers 338 88
police officials 7 6
police often 7 2
police on 9 8
police once 1 1
police operations 2 7
police or 12 7
police organization 7 2
police organizations 7 3
police out 1 1
police patrol 8 5
police patrols 8 5
police performance 2 8
police plan 1 3
police play 3 1
police police 3 1
police policies 4 3
police policing 3 2
police policy 2 2
police power 9 2
police powers 1 3
police practice 3 9
police practices 27 19
police practitioners 1 2
police presence 14 14
police professionalism 6 4
police program 11 1
police programs 2 1
police prosecutors 1 3
police received 1 2
police recruit 5 2
police reform 88 4
police relations 1 1
police reliance 2 1
police rely 2 2
police report 8 6
police reporting 1 1
police reports 5 2
police resource 3 3
police resources 12 17
police respond 2 1
police response 6 11
police resulted 1 1
police review 18 1
police s 8 4
police said 8 6
police salaries 1 1
police say 10 4
police scholars 3 4
police scholarship 1 1
police sci 4 1
police section 1 2
police see 2 2
police seek 4 3
police seeking 1 1
police service 1 13
police services 7 17
police shooting 4 1
police shootings 9 4
police should 5 1
police spend 1 1
police staff 1 1
police state 1 1
police station 8 2
police stations 4 5
police steve 1 1
police stop 10 4
police stopped 4 2
police stops 18 2
police strategies 7 4
police strategy 3 4
police struggle 1 1
police stud 1 1
police suffered 1 1
police surveillance 16 8
police suspicion 4 1
police tactics 9 2
police target 6 3
police tech 2 1
police technologies 2 1
police than 3 1
police that 14 3
police the 21 9
police their 2 1
police themselves 4 2
police then 7 2
police there 2 2
police they 6 1
police this 5 2
police to 100 45
police today 1 2
police training 5 4
police unions 96 1
police units 2 1
police use 44 12
police used 8 2
police veteran 3 1
police video 4 1
police wash 2 1
police were 15 13
police what 2 3
police when 3 1
police where 1 2
police whether 2 1
police while 5 1
police who 2 1
police will 17 8
police with 14 3
police within 1 1
police without 2 2
police work 28 13
police working 1 1
police would 10 3
policechiefmagazine org 4 3
policed in 1 1
policeforum org 4 1
policies and 47 3
policies are 7 6
policies can 1 1
policies designed 1 2
policies for 4 1
policies in 4 3
policies including 2 1
policies is 4 1
policies n 17 2
policies of 4 2
policies on 3 2
policies or 1 1
policies relating 1 1
policies see 1 1
policies that 26 5
policies the 2 3
policies to 10 2
policies when 2 1
policing a 14 11
policing after 4 2
policing against 1 1
policing algorithm 6 4
policing allows 2 1
policing also 8 1
policing an 5 4
policing and 144 65
policing applies 1 2
policing approaches 1 1
policing are 7 3
policing as 21 18
policing at 8 1
policing b 2 2
policing because 4 1
policing both 2 2
policing brit 1 1
policing broken 3 1
policing business 1 1
policing but 11 5
policing by 10 5
policing byline 1 1
policing calif 3 2
policing can 12 7
policing chicago 2 1
policing colum 1 1
policing communities 1 1
policing community 8 1
policing compstat 1 1
policing computer 1 1
policing concept 3 1
policing context 14 2
policing could 1 3
policing crime 13 1
policing did 1 1
policing do 1 1
policing does 4 2
policing don 3 1
policing e 1 1
policing efforts 11 1
policing even 4 2
policing experiment 2 3
policing finally 1 1
policing focused 1 1
policing focuses 2 2
policing for 5 2
policing forecasts 2 3
policing from 3 4
policing gets 6 1
policing has 28 16
policing have 8 1
policing helps 2 1
policing hot 1 2
policing however 1 1
policing http 5 1
policing i 2 2
policing identity 2 1
policing if 1 1
policing in 78 24
policing including 2 1
policing into 6 2
policing involves 7 3
policing is 61 49
policing it 7 6
policing its 1 2
policing itself 2 1
policing law 4 2
policing led 3 1
policing legal 1 1
policing like 2 2
policing literature 3 1
policing looks 2 1
policing may 10 9
policing methods 5 3
policing might 2 2
policing model 24 24
policing models 9 6
policing more 4 3
policing n 80 21
policing name 2 1
policing new 13 2
policing of 11 1
policing on 5 10
policing one 5 1
policing or 12 4
policing over 1 1
policing perhaps 1 2
policing philosophies 1 1
policing pioneered 1 1
policing police 7 3
policing pop 3 2
policing predictive 6 4
policing predpol 1 1
policing prevent 2 1
policing preventing 2 3
policing problem 3 1
policing program 7 9
policing programme 2 1
policing programs 17 6
policing project 2 3
policing prosecution 1 1
policing refers 1 1
policing relies 4 2
policing represents 2 2
policing requires 3 2
policing research 6 2
policing responses 1 1
policing see 3 4
policing services 6 3
policing servs 3 11
policing should 2 4
policing since 1 3
policing software 43 9
policing strategies 21 6
policing strategy 15 3
policing such 2 4
policing suspicion 1 1
policing system 9 3
policing systems 6 2
policing tactic 4 1
policing tactics 9 3
policing takes 1 3
policing targeting 1 2
policing techniques 10 3
policing technologies 32 12
policing technology 20 8
policing that 23 8
policing the 63 36
policing then 1 1
policing theory 3 1
policing these 1 1
policing this 8 1
policing thus 1 3
policing to 18 10
policing tool 3 1
policing tools 3 1
policing used 2 1
policing using 5 3
policing was 7 10
policing we 1 1
policing what 3 4
policing whether 3 2
policing which 6 8
policing while 4 5
policing will 13 8
policing with 9 4
policing works 1 1
policing would 3 3
policy about 1 1
